Frequency_Hz,Magnitude_Linear,Magnitude_dB,Phase_Radians
385.270510,1.004809105320633e+00,0.041671,0.176185
388.211507,1.012243338196500e+00,0.105699,0.182445
391.152503,1.019119158684436e+00,0.164499,0.185538
394.093499,1.026842827489162e+00,0.230079,0.190455
397.034495,1.036782919014878e+00,0.313757,0.193624
399.975492,1.049163997137073e+00,0.416868,0.195973
402.916488,1.063221199403995e+00,0.532473,0.193116
405.857484,1.073841267852187e+00,0.618802,0.187184
408.798480,1.081831104527134e+00,0.683189,0.180707
411.739477,1.087586637039488e+00,0.729277,0.174114
414.680473,1.091345844215183e+00,0.759248,0.168525
417.621469,1.094674031449218e+00,0.785696,0.164612
420.562466,1.099685354665579e+00,0.825369,0.160345
423.503462,1.100819342508766e+00,0.834321,0.154878
426.444458,1.101979454551798e+00,0.843470,0.153902
429.385454,1.105483261141361e+00,0.871043,0.154042
432.326451,1.113094160893670e+00,0.930638,0.154494
435.267447,1.124001231404169e+00,1.015336,0.149715
438.208443,1.129326702785194e+00,1.056392,0.140852
441.149439,1.130530003041892e+00,1.065642,0.134106
444.090436,1.130468403770919e+00,1.065169,0.131035
447.031432,1.133977250166541e+00,1.092087,0.130408
449.972428,1.141850755846692e+00,1.152187,0.128873
452.913424,1.152229935125640e+00,1.230783,0.122941
455.854421,1.159448265295714e+00,1.285028,0.112954
458.795417,1.164923851151808e+00,1.325951,0.102634
461.736413,1.166998420629441e+00,1.341405,0.089140
464.677409,1.162401220328767e+00,1.307121,0.077425
467.618406,1.155668760628685e+00,1.256667,0.069724
470.559402,1.150909901876186e+00,1.220827,0.065689
473.500398,1.148474524456398e+00,1.202427,0.061442
476.441395,1.146392748693532e+00,1.186669,0.057032
479.382391,1.144330742743690e+00,1.171031,0.052115
482.323387,1.140898957443109e+00,1.144944,0.047635
485.264383,1.139476298091187e+00,1.134106,0.044913
488.205380,1.140069309839302e+00,1.138625,0.039299
491.146376,1.137029628813424e+00,1.115436,0.033055
494.087372,1.132734003765938e+00,1.082559,0.026361
497.028368,1.125344861366983e+00,1.025713,0.022050
499.969365,1.120619950450777e+00,0.989167,0.020133
502.910361,1.116120961675846e+00,0.954225,0.018015
505.851357,1.111963869480847e+00,0.921814,0.016859
508.792353,1.110465432145715e+00,0.910101,0.015734
511.733350,1.108460485277754e+00,0.894404,0.013339
514.674346,1.107465837276379e+00,0.886607,0.009753
517.615342,1.103827971113273e+00,0.858028,0.004320
520.556338,1.096298084236814e+00,0.798573,0.000813
523.497335,1.089444079905612e+00,0.744099,0.001536
526.438331,1.086117784050486e+00,0.717538,0.004645
529.379327,1.087395438575929e+00,0.727750,0.006751
532.320324,1.092086568290270e+00,0.765141,0.004499
535.261320,1.093397845852029e+00,0.775564,-0.002503
538.202316,1.091242775146241e+00,0.758428,-0.009722
541.143312,1.087388762230395e+00,0.727697,-0.016351
544.084309,1.081486843684023e+00,0.680425,-0.023845
547.025305,1.072273024316492e+00,0.606108,-0.028726
549.966301,1.063742430919654e+00,0.536730,-0.030401
552.907297,1.057509132626457e+00,0.485683,-0.032734
555.848294,1.051210142187543e+00,0.433791,-0.035602
558.789290,1.041946849811769e+00,0.356911,-0.038878
561.730286,1.032510045878448e+00,0.277886,-0.039678
564.671282,1.021954535263757e+00,0.188632,-0.040181
567.612279,1.010848212778648e+00,0.093719,-0.037355
570.553275,1.000874168535102e+00,0.007590,-0.032378
573.494271,9.929800772992362e-01,-0.061189,-0.025489
576.435267,9.872376494766565e-01,-0.111566,-0.018116
579.376264,9.819604329406060e-01,-0.158120,-0.010711
582.317260,9.780187674238828e-01,-0.193056,-0.000741
585.258256,9.781462032341215e-01,-0.191925,0.009705
588.199252,9.811475589054350e-01,-0.165313,0.019013
591.140249,9.873613676127282e-01,-0.110477,0.025764
594.081245,9.945178617952949e-01,-0.047748,0.029182
597.022241,1.002718977544047e+00,0.023585,0.028999
599.963238,1.008382724931251e+00,0.072508,0.025136
602.904234,1.012486709271311e+00,0.107787,0.021472
605.845230,1.017391110587552e+00,0.149759,0.014968
608.786226,1.018646009380226e+00,0.160466,0.005266
611.727223,1.014840706955369e+00,0.127958,-0.005154
614.668219,1.007230848774513e+00,0.062580,-0.012051
617.609215,1.000617711859329e+00,0.005364,-0.016768
620.550211,9.932277581198966e-01,-0.059023,-0.021582
623.491208,9.851965551188337e-01,-0.129542,-0.025550
626.432204,9.754743443641771e-01,-0.215683,-0.029662
629.373200,9.635346891492310e-01,-0.322653,-0.031090
632.314196,9.509205863439755e-01,-0.437115,-0.030110
635.255193,9.391828160426713e-01,-0.544997,-0.025638
638.196189,9.286499518441035e-01,-0.642959,-0.017935
641.137185,9.219987757348670e-01,-0.705393,-0.009928
644.078181,9.154123447933824e-01,-0.767665,-0.003257
647.019178,9.084875190466252e-01,-0.833621,0.005601
649.960174,9.044300902145743e-01,-0.872500,0.016854
652.901170,9.037260959348570e-01,-0.879264,0.026246
655.842167,9.043429456323782e-01,-0.873337,0.034611
658.783163,9.052789487183569e-01,-0.864352,0.039591
661.724159,9.056426470452826e-01,-0.860863,0.042968
664.665155,9.035654804613222e-01,-0.880807,0.045592
667.606152,9.003468168386567e-01,-0.911803,0.049914
670.547148,8.977329532181910e-01,-0.937057,0.055964
673.488144,8.957306016698707e-01,-0.956452,0.062418
676.429140,8.957174308244816e-01,-0.956579,0.069696
679.370137,8.971838863367519e-01,-0.942371,0.074975
682.311133,8.977043848335324e-01,-0.937333,0.076872
685.252129,8.952474532428205e-01,-0.961138,0.081632
688.193125,8.943104254845647e-01,-0.970234,0.086836
691.134122,8.941149785386190e-01,-0.972133,0.092475
694.075118,8.934318756587891e-01,-0.978771,0.098065
697.016114,8.954654713048517e-01,-0.959023,0.104132
699.957110,8.970008546473409e-01,-0.944143,0.108703
702.898107,8.994705162971121e-01,-0.920261,0.112515
705.839103,9.023489444417031e-01,-0.892510,0.115236
708.780099,9.038538226232420e-01,-0.878036,0.114155
711.721096,9.020943726931738e-01,-0.894961,0.115236
714.662092,9.023028917138197e-01,-0.892953,0.118923
717.603088,9.026654586602649e-01,-0.889464,0.120401
720.544084,9.027525384571016e-01,-0.888626,0.121531
723.485081,9.017505757075371e-01,-0.898271,0.122198
726.426077,8.998292015598205e-01,-0.916798,0.124069
729.367073,8.990495999704526e-01,-0.924327,0.126588
732.308069,8.991810103666584e-01,-0.923057,0.127711
735.249066,8.981301871515750e-01,-0.933214,0.125995
738.190062,8.938949270312049e-01,-0.974271,0.124587
741.131058,8.878461932785177e-01,-1.033245,0.125196
744.072054,8.819587276520930e-01,-1.091035,0.128172
747.013051,8.751856155478811e-01,-1.157997,0.131023
749.954047,8.677363110637326e-01,-1.232245,0.136573
752.895043,8.603814260925358e-01,-1.306179,0.144334
755.836039,8.539665754468915e-01,-1.371183,0.154506
758.777036,8.487131868265364e-01,-1.424781,0.166569
761.718032,8.454791286419087e-01,-1.457942,0.180261
764.659028,8.443509557403399e-01,-1.469540,0.194494
767.600025,8.453042368495105e-01,-1.459739,0.208500
770.541021,8.481258122162963e-01,-1.430794,0.220808
773.482017,8.502207622908917e-01,-1.409366,0.232349
776.423013,8.532281320586657e-01,-1.378697,0.244463
779.364010,8.574313742956076e-01,-1.336013,0.257151
782.305006,8.642976123974861e-01,-1.266734,0.268396
785.246002,8.713722061677888e-01,-1.195926,0.278055
788.186998,8.793434166901255e-01,-1.116830,0.286358
791.127995,8.874777824424873e-01,-1.036850,0.293675
794.068991,8.966136877327011e-01,-0.947893,0.299847
797.009987,9.065424833199731e-01,-0.852237,0.303540
799.950983,9.154725707922661e-01,-0.767093,0.305141
802.891980,9.233579411508129e-01,-0.692598,0.305466
805.832976,9.299953589190774e-01,-0.630384,0.304420
808.773972,9.338945061383499e-01,-0.594044,0.304409
811.714968,9.386797158725260e-01,-0.549651,0.305627
814.655965,9.444106057143478e-01,-0.496783,0.306071
817.596961,9.500186817126559e-01,-0.445357,0.304415
820.537957,9.527225796067283e-01,-0.420671,0.301673
823.478953,9.533025372547872e-01,-0.415385,0.300112
826.419950,9.536527347163263e-01,-0.412195,0.299676
829.360946,9.521768542871507e-01,-0.425648,0.300052
832.301942,9.503985588716023e-01,-0.441885,0.302972
835.242939,9.502597296516093e-01,-0.443153,0.307796
838.183935,9.513449982375077e-01,-0.433239,0.312452
841.124931,9.520031376987943e-01,-0.427232,0.316520
844.065927,9.523547920443287e-01,-0.424025,0.321890
847.006924,9.544355763351923e-01,-0.405068,0.329091
849.947920,9.570283353396167e-01,-0.381504,0.334107
852.888916,9.589119149541346e-01,-0.364426,0.340979
855.829912,9.620996240454415e-01,-0.335599,0.349348
858.770909,9.678732006754249e-01,-0.283631,0.359022
861.711905,9.777587239600065e-01,-0.195366,0.365590
864.652901,9.875426494129509e-01,-0.108883,0.368793
867.593897,9.955472830523839e-01,-0.038762,0.370660
870.534894,1.003484288191865e+00,0.030212,0.371725
873.475890,1.009647679960655e+00,0.083397,0.371970
876.416886,1.015548310409212e+00,0.134012,0.372677
879.357882,1.020711426439375e+00,0.178060,0.372994
882.298879,1.025531824470466e+00,0.218983,0.373727
885.239875,1.029423324526358e+00,0.251880,0.373844
888.180871,1.031742348775219e+00,0.271425,0.375524
891.121868,1.034588758101953e+00,0.295355,0.381488
894.062864,1.043363711579530e+00,0.368715,0.385135
897.003860,1.051082361776271e+00,0.432735,0.385813
899.944856,1.055901665646262e+00,0.472469,0.386126
902.885853,1.061277936843238e+00,0.516583,0.387732
905.826849,1.066044867026072e+00,0.555510,0.389047
908.767845,1.070990698342609e+00,0.595714,0.391797
911.708841,1.077553093244317e+00,0.648774,0.395586
914.649838,1.086190014234376e+00,0.718116,0.397462
917.590834,1.094612669071458e+00,0.785209,0.397530
920.531830,1.101092440485735e+00,0.836476,0.397199
923.472826,1.106555816105224e+00,0.879467,0.397822
926.413823,1.114427868671556e+00,0.941039,0.399611
929.354819,1.122468815623682e+00,1.003486,0.399143
932.295815,1.129241258856141e+00,1.055735,0.397783
935.236811,1.134656119105103e+00,1.097285,0.397519
938.177808,1.140170061870762e+00,1.139393,0.398250
941.118804,1.146680776700341e+00,1.188851,0.399524
944.059800,1.154196827228837e+00,1.245598,0.401048
947.000797,1.163451975026486e+00,1.314969,0.402689
949.941793,1.174531274459048e+00,1.397292,0.403229
952.882789,1.186108182713666e+00,1.482486,0.400256
955.823785,1.194948908652560e+00,1.546987,0.396652
958.764782,1.201864745734010e+00,1.597112,0.393775
961.705778,1.209718790313829e+00,1.653689,0.391832
964.646774,1.218566201763618e+00,1.716983,0.389749
967.587770,1.227882536940295e+00,1.783136,0.386625
970.528767,1.237276924297144e+00,1.849338,0.382615
973.469763,1.246611009445912e+00,1.914619,0.377013
976.410759,1.252907292436860e+00,1.958379,0.370730
979.351755,1.258100845082223e+00,1.994309,0.365056
982.292752,1.263029257489103e+00,2.028268,0.359969
985.233748,1.267684713941494e+00,2.060225,0.354599
988.174744,1.271381032388039e+00,2.085515,0.349405
991.115740,1.274033512128205e+00,2.103617,0.344787
994.056737,1.277542141938653e+00,2.127505,0.340758
996.997733,1.280065014893997e+00,2.144641,0.335722
999.938729,1.281448101101045e+00,2.154020,0.331958
1002.879726,1.282969155631681e+00,2.164324,0.329287
1005.820722,1.286553749898770e+00,2.188559,0.326593
1008.761718,1.289410404811388e+00,2.207823,0.322762
1011.702714,1.290432966618743e+00,2.214709,0.318360
1014.643711,1.290037611955676e+00,2.212047,0.317000
1017.584707,1.292564442473621e+00,2.229044,0.316008
1020.525703,1.296080926893046e+00,2.252642,0.314673
1023.466699,1.300426734987681e+00,2.281718,0.312816
1026.407696,1.303886906414011e+00,2.304798,0.308768
1029.348692,1.304218337474242e+00,2.307006,0.307099
1032.289688,1.307657761451473e+00,2.329882,0.306323
1035.230684,1.311288449786379e+00,2.353965,0.305075
1038.171681,1.316286803404677e+00,2.387011,0.304716
1041.112677,1.323340214206770e+00,2.433430,0.302220
1044.053673,1.329380411326400e+00,2.472986,0.298558
1046.994669,1.334496919335197e+00,2.506352,0.294066
1049.935666,1.337810450957834e+00,2.527892,0.288612
1052.876662,1.339295430630341e+00,2.537528,0.285043
1055.817658,1.341782831696227e+00,2.553645,0.282243
1058.758654,1.346153337292389e+00,2.581891,0.279577
1061.699651,1.350423543681552e+00,2.609400,0.275340
1064.640647,1.353908190740767e+00,2.631784,0.270742
1067.581643,1.356379704489818e+00,2.647626,0.266174
1070.522640,1.358806258540656e+00,2.663151,0.261645
1073.463636,1.360742290896816e+00,2.675518,0.256624
1076.404632,1.361968386083140e+00,2.683341,0.251850
1079.345628,1.363190295988233e+00,2.691130,0.246658
1082.286625,1.361047843222897e+00,2.677468,0.240686
1085.227621,1.358015479022693e+00,2.658094,0.237487
1088.168617,1.355831813689672e+00,2.644116,0.235228
1091.109613,1.354669448221335e+00,2.636667,0.233578
1094.050610,1.354293877869653e+00,2.634258,0.232351
1096.991606,1.354591364435862e+00,2.636166,0.231114
1099.932602,1.355789704337935e+00,2.643847,0.229390
1102.873598,1.356069120945725e+00,2.645637,0.227350
1105.814595,1.356179729931356e+00,2.646345,0.225933
1108.755591,1.356456773443917e+00,2.648119,0.225396
1111.696587,1.358684216211350e+00,2.662371,0.225084
1114.637583,1.362478423128794e+00,2.686593,0.224687
1117.578580,1.367313517903859e+00,2.717362,0.223024
1120.519576,1.373067610672843e+00,2.753838,0.219373
1123.460572,1.374280905470753e+00,2.761510,0.214244
1126.401569,1.374947006261284e+00,2.765719,0.211452
1129.342565,1.376426960607055e+00,2.775063,0.209193
1132.283561,1.379904846453564e+00,2.796983,0.206717
1135.224557,1.382934547417249e+00,2.816033,0.202956
1138.165554,1.385460928151214e+00,2.831886,0.199168
1141.106550,1.387997873096737e+00,2.847776,0.195097
1144.047546,1.390550224945480e+00,2.863734,0.190543
1146.988542,1.392673641825557e+00,2.876987,0.184828
1149.929539,1.393047690056206e+00,2.879320,0.178917
1152.870535,1.390836102373491e+00,2.865519,0.172824
1155.811531,1.387966716128514e+00,2.847581,0.168353
1158.752527,1.385140025054795e+00,2.829874,0.164729
1161.693524,1.383255154909548e+00,2.818046,0.161619
1164.634520,1.381533356892590e+00,2.807228,0.158329
1167.575516,1.379799443319778e+00,2.796319,0.154902
1170.516512,1.377134705080098e+00,2.779528,0.151622
1173.457509,1.374834841846024e+00,2.765011,0.149208
1176.398505,1.373154531344962e+00,2.754388,0.146578
1179.339501,1.371464251526182e+00,2.743690,0.143870
1182.280498,1.369759621590140e+00,2.732887,0.141116
1185.221494,1.368038668936589e+00,2.721967,0.138320
1188.162490,1.366310445362343e+00,2.710988,0.135424
1191.103486,1.364566444581968e+00,2.699894,0.132302
1194.044483,1.362672946018866e+00,2.687833,0.128428
1196.985479,1.357986065578608e+00,2.657906,0.124721
1199.926475,1.353557780992094e+00,2.629536,0.122581
1202.867471,1.349726238997820e+00,2.604914,0.120688
1205.808468,1.346800088011290e+00,2.586063,0.118755
1208.749464,1.343540449732441e+00,2.565015,0.115988
1211.690460,1.339603243478148e+00,2.539524,0.112808
1214.631456,1.332243584035240e+00,2.491673,0.109790
1217.572453,1.324489129693456e+00,2.440968,0.108913
1220.513449,1.316808300575547e+00,2.390451,0.109567
1223.454445,1.310837944879417e+00,2.350980,0.111583
1226.395441,1.305731441538454e+00,2.317077,0.114308
1229.336438,1.302127276768275e+00,2.293069,0.117029
1232.277434,1.300014188260887e+00,2.278962,0.120078
1235.218430,1.298396714491776e+00,2.268148,0.122351
1238.159427,1.296812474399930e+00,2.257544,0.124512
1241.100423,1.295249477451748e+00,2.247069,0.126842
1244.041419,1.293841949995809e+00,2.237625,0.129883
1246.982415,1.294122039870513e+00,2.239505,0.133108
1249.923412,1.295812182991544e+00,2.250841,0.136719
1252.864408,1.299054915988600e+00,2.272550,0.138656
1255.805404,1.302288859979022e+00,2.294147,0.139484
1258.746400,1.304465641872445e+00,2.308653,0.138539
1261.687397,1.303903052340041e+00,2.304906,0.138992
1264.628393,1.304785474291408e+00,2.310782,0.140832
1267.569389,1.306521873110150e+00,2.322334,0.142985
1270.510385,1.310714359503696e+00,2.350161,0.144437
1273.451382,1.315462175474206e+00,2.381567,0.144911
1276.392378,1.320631677874996e+00,2.415634,0.143622
1279.333374,1.323369029107526e+00,2.433619,0.141383
1282.274370,1.325571765746612e+00,2.448065,0.139399
1285.215367,1.327093827378362e+00,2.458033,0.137755
1288.156363,1.328644615821625e+00,2.468177,0.136310
1291.097359,1.330281812870701e+00,2.478873,0.135081
1294.038355,1.332795316653070e+00,2.495269,0.133606
1296.979352,1.335745696441876e+00,2.514476,0.131646
1299.920348,1.339311348094125e+00,2.537631,0.127821
1302.861344,1.337698221115142e+00,2.527163,0.122399
1305.802341,1.334942496289139e+00,2.509251,0.120108
1308.743337,1.333792794036306e+00,2.501767,0.118242
1311.684333,1.331805852493199e+00,2.488818,0.115840
1314.625329,1.328852233047495e+00,2.469534,0.114812
1317.566326,1.327449818838173e+00,2.460362,0.114688
1320.507322,1.326502417628406e+00,2.454161,0.114436
1323.448318,1.326345831272028e+00,2.453136,0.113939
1326.389314,1.326191984297445e+00,2.452128,0.113149
1329.330311,1.326030357014888e+00,2.451069,0.112206
1332.271307,1.325847725535810e+00,2.449873,0.111104
1335.212303,1.325547885389024e+00,2.447908,0.109653
1338.153299,1.324453388414742e+00,2.440734,0.108328
1341.094296,1.323344449805952e+00,2.433458,0.107248
1344.035292,1.322231120950042e+00,2.426147,0.106266
1346.976288,1.321110446376297e+00,2.418783,0.105311
1349.917284,1.319923031468661e+00,2.410972,0.104194
1352.858281,1.317948901716635e+00,2.397971,0.103263
1355.799277,1.315950852325631e+00,2.384793,0.102780
1358.740273,1.313966156538921e+00,2.371684,0.102632
1361.681270,1.312563178122608e+00,2.362404,0.102897
1364.622266,1.311472879456988e+00,2.355186,0.102716
1367.563262,1.309640779812821e+00,2.343044,0.102466
1370.504258,1.307588443678049e+00,2.329421,0.102467
1373.445255,1.304844755241217e+00,2.311177,0.103180
1376.386251,1.302864555896974e+00,2.297985,0.105146
1379.327247,1.301897610182294e+00,2.291537,0.106916
1382.268243,1.301556873932005e+00,2.289263,0.108980
1385.209240,1.301516302849765e+00,2.288992,0.111156
1388.150236,1.302980195110477e+00,2.298756,0.113336
1391.091232,1.304724215205717e+00,2.310374,0.115137
1394.032228,1.307143210390897e+00,2.326463,0.116483
1396.973225,1.309930782235899e+00,2.344967,0.117643
1399.914221,1.313201128206115e+00,2.366625,0.118048
1402.855217,1.316459509298412e+00,2.388150,0.117838
1405.796213,1.319660696974452e+00,2.409246,0.116724
1408.737210,1.320613031840258e+00,2.415512,0.115281
1411.678206,1.321399390677118e+00,2.420682,0.114986
1414.619202,1.322918051335627e+00,2.430659,0.114896
1417.560199,1.324984708047151e+00,2.444217,0.115192
1420.501195,1.328203970157910e+00,2.465295,0.114597
1423.442191,1.330937055217133e+00,2.483150,0.113095
1426.383187,1.333299938996759e+00,2.498557,0.111335
1429.324184,1.334334568448640e+00,2.505295,0.109103
1432.265180,1.334985295387266e+00,2.509530,0.107502
1435.206176,1.335627122576169e+00,2.513705,0.106043
1438.147172,1.336157314450523e+00,2.517152,0.104452
1441.088169,1.335957219655923e+00,2.515851,0.103188
1444.029165,1.335997727265434e+00,2.516114,0.102564
1446.970161,1.336641316235166e+00,2.520298,0.101833
1449.911157,1.337274274119578e+00,2.524410,0.101067
1452.852154,1.337890116043195e+00,2.528409,0.100462
1455.793150,1.339654588887814e+00,2.539857,0.100175
1458.734146,1.341947162444509e+00,2.554708,0.098707
1461.675142,1.342856080105286e+00,2.560589,0.096579
1464.616139,1.343447654501117e+00,2.564415,0.094714
1467.557135,1.343291749149396e+00,2.563407,0.092987
1470.498131,1.343078197176030e+00,2.562026,0.091661
1473.439128,1.342863433046469e+00,2.560637,0.090614
1476.380124,1.343045918386060e+00,2.561817,0.090192
1479.321120,1.344494701427714e+00,2.571182,0.089157
1482.262116,1.345304316665623e+00,2.576411,0.087151
1485.203113,1.345064949129668e+00,2.574865,0.085731
1488.144109,1.345711067098515e+00,2.579036,0.084962
1491.085105,1.347160004379115e+00,2.588384,0.083213
1494.026101,1.347499059664248e+00,2.590569,0.080538
1496.967098,1.347279025064176e+00,2.589151,0.078015
1499.908094,1.345163939269748e+00,2.575504,0.075212
1502.849090,1.342504076476954e+00,2.558312,0.073695
1505.790086,1.339871372149996e+00,2.541262,0.072880
1508.731083,1.337308030854142e+00,2.524629,0.072920
1511.672079,1.336191852721085e+00,2.517376,0.073384
1514.613075,1.335262970518764e+00,2.511336,0.073790
1517.554071,1.335047514169495e+00,2.509934,0.074163
1520.495068,1.334863292966036e+00,2.508736,0.074415
