Frequency_Hz,Magnitude_Linear,Magnitude_dB,Phase_Radians
74.707031,7.919230812914317e-01,-2.026340,0.134018
75.439453,7.985434242035828e-01,-1.954029,0.150593
76.171875,8.053757087455493e-01,-1.880029,0.166764
76.904297,8.123951024949952e-01,-1.804654,0.182931
77.636719,8.200838277639725e-01,-1.722835,0.199456
78.369141,8.289168447013777e-01,-1.629781,0.215988
79.101562,8.389592960420360e-01,-1.525182,0.232154
79.833984,8.503885730634443e-01,-1.407652,0.247699
80.566406,8.632660431100903e-01,-1.277107,0.262120
81.298828,8.772632872050981e-01,-1.137401,0.274751
82.031250,8.916933378230484e-01,-0.995690,0.285793
82.763672,9.064569093445974e-01,-0.853057,0.295478
83.496094,9.213991684207982e-01,-0.711044,0.303869
84.228516,9.360072291979875e-01,-0.574416,0.310874
84.960938,9.494929908222068e-01,-0.450165,0.317466
85.693359,9.623092445055405e-01,-0.333707,0.324964
86.425781,9.755849828036048e-01,-0.214698,0.333990
87.158203,9.906635693099750e-01,-0.081476,0.344035
87.890625,1.007909008121620e+00,0.068427,0.354164
88.623047,1.027504102747933e+00,0.235671,0.363977
89.355469,1.049701967462411e+00,0.421320,0.372796
90.087891,1.074374142726372e+00,0.623111,0.380208
90.820312,1.101626439484819e+00,0.840687,0.385811
91.552734,1.131382547810451e+00,1.072190,0.389135
92.285156,1.163499874384421e+00,1.315327,0.389488
93.017578,1.196929171214665e+00,1.561369,0.386372
93.750000,1.230582717845354e+00,1.802216,0.379886
94.482422,1.263269770507161e+00,2.029922,0.370440
95.214844,1.294108843904910e+00,2.239416,0.358968
95.947266,1.323037697729335e+00,2.431444,0.346461
96.679688,1.350675827823797e+00,2.611023,0.333589
97.412109,1.378040181432418e+00,2.785238,0.320357
98.144531,1.405403229620547e+00,2.956019,0.306320
98.876953,1.432733470231592e+00,3.123308,0.291281
99.609375,1.460227551630752e+00,3.288411,0.275009
100.341797,1.487214868750524e+00,3.447474,0.256873
101.074219,1.512623827106766e+00,3.594619,0.237216
101.806641,1.536298761939903e+00,3.729514,0.216542
102.539062,1.558900335158881e+00,3.856367,0.194901
103.271484,1.580154956548207e+00,3.973994,0.171654
104.003906,1.598697132981356e+00,4.075324,0.146728
104.736328,1.613682960735641e+00,4.156364,0.120667
105.468750,1.624869792756992e+00,4.216371,0.093991
106.201172,1.632313074136986e+00,4.256069,0.067010
106.933594,1.635992398692466e+00,4.275626,0.039928
107.666016,1.635646976889156e+00,4.273792,0.012870
108.398438,1.630759397088057e+00,4.247798,-0.013636
109.130859,1.621329785988621e+00,4.197427,-0.038671
109.863281,1.609268834336714e+00,4.132572,-0.061137
110.595703,1.596789366754495e+00,4.064953,-0.081641
111.328125,1.584210233626351e+00,3.996256,-0.100917
112.060547,1.571536714114899e+00,3.926491,-0.119392
112.792969,1.558459367677707e+00,3.853910,-0.137394
113.525391,1.544659838271824e+00,3.776657,-0.154944
114.257812,1.529941985443825e+00,3.693499,-0.172009
114.990234,1.514409961627465e+00,3.604869,-0.188480
115.722656,1.497870773769447e+00,3.509487,-0.204449
116.455078,1.480193735315012e+00,3.406371,-0.219593
117.187500,1.461740891152758e+00,3.297408,-0.233665
117.919922,1.442998579277681e+00,3.185318,-0.246547
118.652344,1.424555075107032e+00,3.073585,-0.258358
119.384766,1.406753316751914e+00,2.964359,-0.269498
120.117188,1.389437895083520e+00,2.856783,-0.280420
120.849609,1.372171622616315e+00,2.748169,-0.291447
121.582031,1.354111262915357e+00,2.633087,-0.302750
122.314453,1.334217002944514e+00,2.504529,-0.313684
123.046875,1.313060991346380e+00,2.365698,-0.322939
123.779297,1.292440604365824e+00,2.228212,-0.330500
124.511719,1.272829730937187e+00,2.095406,-0.337164
125.244141,1.254043254660543e+00,1.966250,-0.343553
125.976562,1.235424882100423e+00,1.836327,-0.349970
126.708984,1.216465186738305e+00,1.701994,-0.356286
127.441406,1.197066120693336e+00,1.562363,-0.362295
128.173828,1.177027302407525e+00,1.415731,-0.368130
128.906250,1.155622437663019e+00,1.256319,-0.373404
129.638672,1.132853855269793e+00,1.083478,-0.377396
130.371094,1.108907664578265e+00,0.897908,-0.379081
131.103516,1.085225085805896e+00,0.710396,-0.377860
131.835938,1.062660291016980e+00,0.527889,-0.374081
132.568359,1.041533097699588e+00,0.353462,-0.367910
133.300781,1.022630500065572e+00,0.194375,-0.359597
134.033203,1.006028405264041e+00,0.052205,-0.349904
134.765625,9.918421502855082e-01,-0.071149,-0.339329
135.498047,9.799032692637418e-01,-0.176336,-0.328375
136.230469,9.701094490956689e-01,-0.263585,-0.317807
136.962891,9.617458066383456e-01,-0.338794,-0.308018
137.695312,9.542608601222776e-01,-0.406658,-0.299138
138.427734,9.472584850216956e-01,-0.470630,-0.290838
139.160156,9.408065010607795e-01,-0.529994,-0.283036
139.892578,9.347792913541316e-01,-0.585818,-0.276036
140.625000,9.286024713060829e-01,-0.643403,-0.269876
141.357422,9.218865145163132e-01,-0.706451,-0.264115
142.089844,9.146332939562670e-01,-0.775060,-0.258240
142.822266,9.070957274979012e-01,-0.846938,-0.251984
143.554688,8.993147711960690e-01,-0.921765,-0.245403
144.287109,8.911536712862249e-01,-1.000948,-0.238321
145.019531,8.826479217724300e-01,-1.084250,-0.230316
145.751953,8.740030484446684e-01,-1.169741,-0.221092
146.484375,8.656046814827655e-01,-1.253608,-0.210283
147.216797,8.579594417646847e-01,-1.330665,-0.198100
147.949219,8.511678057352827e-01,-1.399696,-0.184747
148.681641,8.452495931415502e-01,-1.460301,-0.170320
149.414062,8.405002552576654e-01,-1.509243,-0.154772
150.146484,8.371103662257487e-01,-1.544346,-0.138359
150.878906,8.351035289090742e-01,-1.565194,-0.121301
151.611328,8.347568249845509e-01,-1.568800,-0.103649
152.343750,8.364026592175561e-01,-1.551692,-0.085820
153.076172,8.400892395052890e-01,-1.513492,-0.068396
153.808594,8.459276657125685e-01,-1.453335,-0.051960
154.541016,8.538215485994749e-01,-1.372658,-0.037522
155.273438,8.627863419461477e-01,-1.281935,-0.025497
156.005859,8.723848609455183e-01,-1.185838,-0.015804
156.738281,8.820044127012793e-01,-1.090585,-0.008373
157.470703,8.910958461120364e-01,-1.001512,-0.002649
158.203125,8.995500239203749e-01,-0.919494,0.001961
158.935547,9.074864866515353e-01,-0.843197,0.005976
159.667969,9.151760824727054e-01,-0.769907,0.009534
160.400391,9.227605194337493e-01,-0.698220,0.012557
161.132812,9.301570099224943e-01,-0.628875,0.015020
161.865234,9.374104814756855e-01,-0.561404,0.017090
162.597656,9.446709734700528e-01,-0.494389,0.018703
163.330078,9.519269804785840e-01,-0.427927,0.019684
164.062500,9.590407952602306e-01,-0.363258,0.019940
164.794922,9.657429301813130e-01,-0.302769,0.019384
165.527344,9.717780029057798e-01,-0.248659,0.018319
166.259766,9.770936948821902e-01,-0.201276,0.016929
166.992188,9.815385548504645e-01,-0.161853,0.015531
167.724609,9.853472773654708e-01,-0.128214,0.014563
168.457031,9.888921223031044e-01,-0.097022,0.014070
169.189453,9.922828385836385e-01,-0.067290,0.014023
169.921875,9.956969498849175e-01,-0.037456,0.014562
170.654297,9.995238473459727e-01,-0.004137,0.015680
171.386719,1.004078023910532e+00,0.035349,0.017149
172.119141,1.009565861822549e+00,0.082693,0.018702
172.851562,1.016289421520174e+00,0.140348,0.019970
173.583984,1.024132177950408e+00,0.207120,0.020114
174.316406,1.032486531492905e+00,0.277688,0.018767
175.048828,1.040629422546873e+00,0.345922,0.015794
175.781250,1.047730454418824e+00,0.404991,0.011656
176.513672,1.053591798271271e+00,0.453448,0.007217
177.246094,1.058717265807738e+00,0.495600,0.003125
177.978516,1.063852563194141e+00,0.537629,-0.000623
178.710938,1.069320189053928e+00,0.582155,-0.004460
179.443359,1.075015150478817e+00,0.628292,-0.008771
180.175781,1.080677293147967e+00,0.673921,-0.013641
180.908203,1.086213472310389e+00,0.718304,-0.018965
181.640625,1.091773371419613e+00,0.762650,-0.024780
182.373047,1.097303051398032e+00,0.806532,-0.031335
183.105469,1.102613985069431e+00,0.848470,-0.038782
183.837891,1.107402634098262e+00,0.886111,-0.047298
184.570312,1.111064651484483e+00,0.914787,-0.056873
185.302734,1.113086588011863e+00,0.930579,-0.066972
186.035156,1.113644074315913e+00,0.934928,-0.076935
186.767578,1.113323546958238e+00,0.932428,-0.086561
187.500000,1.112371062945110e+00,0.924994,-0.096175
188.232422,1.110704736966501e+00,0.911972,-0.105862
188.964844,1.108061634185949e+00,0.891278,-0.115868
189.697266,1.104026361416034e+00,0.859589,-0.125836
190.429688,1.098631431894552e+00,0.817040,-0.135377
191.162109,1.092110447452435e+00,0.765331,-0.144175
191.894531,1.084744245186492e+00,0.706547,-0.152121
192.626953,1.076726569859725e+00,0.642109,-0.159128
193.359375,1.068305690633153e+00,0.573911,-0.165084
194.091797,1.059861676173359e+00,0.504984,-0.169990
194.824219,1.051708741235629e+00,0.437910,-0.174127
195.556641,1.043809127414361e+00,0.372422,-0.177934
196.289062,1.035652250807071e+00,0.304279,-0.181563
197.021484,1.026985850858632e+00,0.231289,-0.184566
197.753906,1.018055786938601e+00,0.155432,-0.186557
198.486328,1.009193156304222e+00,0.079486,-0.187338
199.218750,1.001002261730201e+00,0.008701,-0.186892
199.951172,9.938406307557381e-01,-0.053665,-0.185736
200.683594,9.876508569399980e-01,-0.107931,-0.184370
201.416016,9.821251077939185e-01,-0.156664,-0.183071
202.148438,9.770752989511960e-01,-0.201439,-0.181819
202.880859,9.724547676646577e-01,-0.242612,-0.180636
203.613281,9.682452270174121e-01,-0.280293,-0.179598
204.345703,9.643572648731065e-01,-0.315241,-0.178861
205.078125,9.605667765663607e-01,-0.349449,-0.178513
205.810547,9.566972261879396e-01,-0.384510,-0.178471
206.542969,9.525494291823974e-01,-0.422250,-0.178685
207.275391,9.480013525356064e-01,-0.463821,-0.178825
208.007812,9.431388715563414e-01,-0.508487,-0.178630
208.740234,9.381967598638210e-01,-0.554121,-0.177817
209.472656,9.336509857737253e-01,-0.596309,-0.176369
210.205078,9.298182504977334e-01,-0.632039,-0.174798
210.937500,9.265310214817534e-01,-0.662801,-0.173541
211.669922,9.235090753913782e-01,-0.691177,-0.172908
212.402344,9.202808374337528e-01,-0.721592,-0.172804
213.134766,9.168118882887741e-01,-0.754395,-0.172996
213.867188,9.130555033978696e-01,-0.790056,-0.173489
214.599609,9.087953494329223e-01,-0.830678,-0.174200
215.332031,9.039516046748169e-01,-0.877096,-0.174858
216.064453,8.985365568826031e-01,-0.929285,-0.175195
216.796875,8.927851971462264e-01,-0.985060,-0.174940
217.529297,8.869086883718955e-01,-1.042422,-0.174164
218.261719,8.810010198303763e-01,-1.100472,-0.172909
218.994141,8.750793841151259e-01,-1.159051,-0.171318
219.726562,8.690326862723092e-01,-1.219278,-0.169343
220.458984,8.628861372104805e-01,-1.280930,-0.166750
221.191406,8.569340900738994e-01,-1.341052,-0.163536
221.923828,8.512191506376979e-01,-1.399172,-0.159890
222.656250,8.457074827304707e-01,-1.455597,-0.155892
223.388672,8.403899595363072e-01,-1.510383,-0.151555
224.121094,8.352741581234208e-01,-1.563419,-0.146903
224.853516,8.303408379973072e-01,-1.614872,-0.141991
225.585938,8.255347956557768e-01,-1.665292,-0.136816
226.318359,8.208234412060845e-01,-1.715005,-0.131279
227.050781,8.162629988752842e-01,-1.763398,-0.125302
227.783203,8.119288724999588e-01,-1.809640,-0.118824
228.515625,8.079713314624659e-01,-1.852081,-0.111862
229.248047,8.044646695067835e-01,-1.889860,-0.104575
229.980469,8.013371625719771e-01,-1.923694,-0.097129
230.712891,7.985257426003268e-01,-1.954222,-0.089461
231.445312,7.960568968348711e-01,-1.981118,-0.081551
232.177734,7.939635866542399e-01,-2.003988,-0.073327
232.910156,7.924280266430588e-01,-2.020803,-0.064871
233.642578,7.914230241870321e-01,-2.031826,-0.056352
234.375000,7.909425621789362e-01,-2.037101,-0.047810
235.107422,7.910548636405158e-01,-2.035868,-0.039290
235.839844,7.918141685052951e-01,-2.027535,-0.031002
236.572266,7.931795775851485e-01,-2.012570,-0.023162
237.304688,7.950326178011125e-01,-1.992301,-0.015931
238.037109,7.971968866038507e-01,-1.968688,-0.009334
238.769531,7.996866766918264e-01,-1.941603,-0.003346
239.501953,8.024476731295805e-01,-1.911666,0.001799
240.234375,8.051884032664411e-01,-1.882050,0.005859
240.966797,8.074821877171536e-01,-1.857341,0.009134
241.699219,8.092198451422017e-01,-1.838670,0.012052
242.431641,8.105430821375516e-01,-1.824478,0.014922
243.164062,8.115915047244865e-01,-1.813250,0.017871
243.896484,8.124453560065524e-01,-1.804117,0.020891
244.628906,8.131466898408045e-01,-1.796622,0.024087
245.361328,8.138573409959630e-01,-1.789034,0.027391
246.093750,8.145031631294951e-01,-1.782144,0.030754
246.826172,8.151680681837843e-01,-1.775057,0.034292
247.558594,8.159832018567179e-01,-1.766376,0.037947
248.291016,8.169993129791716e-01,-1.755566,0.041488
249.023438,8.181135659481555e-01,-1.743728,0.044823
249.755859,8.192918243165738e-01,-1.731228,0.047869
250.488281,8.202893611193923e-01,-1.720658,0.050476
251.220703,8.209548156176233e-01,-1.713615,0.052958
251.953125,8.212914751655321e-01,-1.710054,0.055426
252.685547,8.212296629454492e-01,-1.710707,0.058084
253.417969,8.209182871468864e-01,-1.714001,0.061111
254.150391,8.204275092027948e-01,-1.719196,0.064577
254.882812,8.198272655836846e-01,-1.725553,0.068565
255.615234,8.192015106255470e-01,-1.732185,0.073230
256.347656,8.188432204196062e-01,-1.735985,0.078603
257.080078,8.189317861553437e-01,-1.735045,0.084597
257.812500,8.195517761825547e-01,-1.728472,0.090920
258.544922,8.207281228937959e-01,-1.716014,0.097518
259.277344,8.225834101945642e-01,-1.696401,0.104217
260.009766,8.250891111782336e-01,-1.669983,0.110883
260.742188,8.282498799158904e-01,-1.636772,0.117269
261.474609,8.320089159193383e-01,-1.597440,0.123255
262.207031,8.363739614279981e-01,-1.551990,0.128623
262.939453,8.410188689237993e-01,-1.503885,0.133199
263.671875,8.457220345578246e-01,-1.455447,0.137027
264.404297,8.503176609556258e-01,-1.408376,0.140415
265.136719,8.548470793460408e-01,-1.362231,0.143589
265.869141,8.595333752401608e-01,-1.314745,0.146683
266.601562,8.645115445324829e-01,-1.264584,0.149561
267.333984,8.698489087551519e-01,-1.211124,0.152019
268.066406,8.755105539273174e-01,-1.154772,0.153877
268.798828,8.813439887491055e-01,-1.097091,0.154972
269.531250,8.871377216654897e-01,-1.040179,0.155142
270.263672,8.925778196335623e-01,-0.987078,0.154587
270.996094,8.975428239428764e-01,-0.938896,0.153534
271.728516,9.021255758304760e-01,-0.894660,0.152175
272.460938,9.063611746783589e-01,-0.853974,0.150526
273.193359,9.101084556232307e-01,-0.818137,0.148655
273.925781,9.133877934334712e-01,-0.786896,0.146700
274.658203,9.163166784652685e-01,-0.759088,0.144887
275.390625,9.190424524735545e-01,-0.733289,0.143146
276.123047,9.215879282325961e-01,-0.709264,0.141424
276.855469,9.239721491574757e-01,-0.686822,0.139663
277.587891,9.261660483972608e-01,-0.666223,0.137846
278.320312,9.280722944913600e-01,-0.648364,0.136032
279.052734,9.297640760678496e-01,-0.632545,0.134290
279.785156,9.313496072891070e-01,-0.617745,0.132678
280.517578,9.329050695172149e-01,-0.603251,0.130974
281.250000,9.342187000234509e-01,-0.591029,0.129130
281.982422,9.352093501061816e-01,-0.581823,0.127184
282.714844,9.358356861129123e-01,-0.576008,0.125299
283.447266,9.359895961536743e-01,-0.574580,0.123610
284.179688,9.358844787242370e-01,-0.575555,0.122245
284.912109,9.355677627479775e-01,-0.578495,0.121235
285.644531,9.350638719696790e-01,-0.583174,0.120610
286.376953,9.344908128427714e-01,-0.588499,0.120419
287.109375,9.339333053869976e-01,-0.593683,0.120696
287.841797,9.334928108966314e-01,-0.597780,0.121396
288.574219,9.332613345393650e-01,-0.599935,0.122514
289.306641,9.333545965591312e-01,-0.599067,0.124056
290.039062,9.339071096090995e-01,-0.593926,0.125816
290.771484,9.350016124114024e-01,-0.583753,0.127686
291.503906,9.366122377302517e-01,-0.568803,0.129522
292.236328,9.387485620485067e-01,-0.549014,0.131031
292.968750,9.413052097924491e-01,-0.525391,0.132134
293.701172,9.441076776602595e-01,-0.499569,0.132700
294.433594,9.470604385804819e-01,-0.472446,0.132608
295.166016,9.499418593854045e-01,-0.446059,0.131815
295.898438,9.522624920853675e-01,-0.424866,0.130159
296.630859,9.537681419081492e-01,-0.411144,0.128394
297.363281,9.543853405003911e-01,-0.405525,0.126890
298.095703,9.548315111273284e-01,-0.401465,0.126180
298.828125,9.554181525117181e-01,-0.396130,0.125895
299.560547,9.563450374731967e-01,-0.387708,0.125804
300.292969,9.574433504455003e-01,-0.377738,0.125655
301.025391,9.586456834638275e-01,-0.366838,0.125443
301.757812,9.599132185130902e-01,-0.355361,0.125195
302.490234,9.613085797798040e-01,-0.342744,0.124949
303.222656,9.628888695891759e-01,-0.328477,0.124533
303.955078,9.645629899133740e-01,-0.313388,0.123900
304.687500,9.662852517507301e-01,-0.297893,0.122996
305.419922,9.680084157054069e-01,-0.282417,0.121732
306.152344,9.694595072154172e-01,-0.269407,0.120093
306.884766,9.706405202556636e-01,-0.258832,0.118281
307.617188,9.714990824103998e-01,-0.251152,0.116372
308.349609,9.720712437598339e-01,-0.246038,0.114371
309.082031,9.723995177538245e-01,-0.243105,0.112399
309.814453,9.724897907292953e-01,-0.242299,0.110353
310.546875,9.720453494168728e-01,-0.246269,0.108095
311.279297,9.710123191359934e-01,-0.255505,0.106372
312.011719,9.698337891300046e-01,-0.266054,0.105115
312.744141,9.686954045593006e-01,-0.276255,0.104314
313.476562,9.677104696599622e-01,-0.285091,0.103714
314.208984,9.668110570085819e-01,-0.293168,0.103230
314.941406,9.659269557850620e-01,-0.301114,0.102758
315.673828,9.649502232758079e-01,-0.309902,0.102377
316.406250,9.638843870586911e-01,-0.319501,0.102116
317.138672,9.627420499046508e-01,-0.329801,0.102087
317.871094,9.615864969077272e-01,-0.340233,0.102297
318.603516,9.605117805644953e-01,-0.349946,0.102806
319.335938,9.595970316684886e-01,-0.358222,0.103491
320.068359,9.588568331930791e-01,-0.364925,0.104349
320.800781,9.582927916226816e-01,-0.370036,0.105342
321.533203,9.580581005151557e-01,-0.372163,0.106332
322.265625,9.579402934404706e-01,-0.373231,0.107210
322.998047,9.579004774748484e-01,-0.373592,0.107981
323.730469,9.578423100466216e-01,-0.374120,0.108713
324.462891,9.577992902145492e-01,-0.374510,0.109508
325.195312,9.578277691082018e-01,-0.374252,0.110364
325.927734,9.580201058971197e-01,-0.372508,0.111338
326.660156,9.584147226981854e-01,-0.368930,0.112301
327.392578,9.591731039692237e-01,-0.362060,0.113180
328.125000,9.601078201854444e-01,-0.353600,0.113724
328.857422,9.611545072784018e-01,-0.344136,0.113942
329.589844,9.621952707890198e-01,-0.334736,0.113796
330.322266,9.631937604265817e-01,-0.325727,0.113264
331.054688,9.640080226252320e-01,-0.318387,0.112299
331.787109,9.644368333202801e-01,-0.314524,0.110722
332.519531,9.640153947949562e-01,-0.318321,0.109078
333.251953,9.629301850705897e-01,-0.328104,0.107431
333.984375,9.612336410045069e-01,-0.343421,0.106415
334.716797,9.592644721456181e-01,-0.361233,0.105873
335.449219,9.572037278192580e-01,-0.379912,0.105923
336.181641,9.552256151819047e-01,-0.397881,0.106350
336.914062,9.532251452365421e-01,-0.416090,0.107050
337.646484,9.511843803922163e-01,-0.434706,0.108138
338.378906,9.492184154244727e-01,-0.452677,0.109642
339.111328,9.473719080633224e-01,-0.469590,0.111636
339.843750,9.459736742494355e-01,-0.482419,0.113957
340.576172,9.448503843071498e-01,-0.492739,0.116479
341.308594,9.441013009052632e-01,-0.499628,0.119035
342.041016,9.435999385521529e-01,-0.504242,0.121677
342.773438,9.433270253107581e-01,-0.506754,0.124265
343.505859,9.432945053487074e-01,-0.507054,0.126889
344.238281,9.434431771651322e-01,-0.505685,0.129505
344.970703,9.439363929959967e-01,-0.501145,0.132020
345.703125,9.445408214714012e-01,-0.495585,0.134325
346.435547,9.452437626851451e-01,-0.489124,0.136425
347.167969,9.458243036185329e-01,-0.483791,0.138328
347.900391,9.462753846888443e-01,-0.479649,0.140312
348.632812,9.466441881341108e-01,-0.476265,0.142440
349.365234,9.470713470775499e-01,-0.472346,0.145007
350.097656,9.480632056798860e-01,-0.463254,0.147712
350.830078,9.493811744261607e-01,-0.451188,0.150383
351.562500,9.511965804018209e-01,-0.434594,0.152701
352.294922,9.530521319620221e-01,-0.417667,0.154568
353.027344,9.548779873481884e-01,-0.401042,0.156136
353.759766,9.564911147171562e-01,-0.386381,0.157475
354.492188,9.579702597127857e-01,-0.372959,0.158906
355.224609,9.594839230297164e-01,-0.359246,0.160380
355.957031,9.610563734443290e-01,-0.345023,0.161915
356.689453,9.628204166257319e-01,-0.329094,0.163400
357.421875,9.646615082307639e-01,-0.312501,0.164779
358.154297,9.665942164240917e-01,-0.295116,0.166034
358.886719,9.685790280520471e-01,-0.277299,0.167183
359.619141,9.706170203745438e-01,-0.259042,0.168204
360.351562,9.727223276089090e-01,-0.240222,0.169112
361.083984,9.748742780599937e-01,-0.221028,0.169826
361.816406,9.770046657700425e-01,-0.202067,0.170363
362.548828,9.791020626371760e-01,-0.183441,0.170700
363.281250,9.810369647536040e-01,-0.166293,0.170895
364.013672,9.828512511427607e-01,-0.150244,0.170966
364.746094,9.843814890424466e-01,-0.136731,0.171100
365.478516,9.859467425169557e-01,-0.122931,0.171451
366.210938,9.876510833895692e-01,-0.107929,0.171775
366.943359,9.893797079076754e-01,-0.092740,0.172031
367.675781,9.911249872602995e-01,-0.077431,0.172252
368.408203,9.929849063724209e-01,-0.061147,0.172455
369.140625,9.949449786717958e-01,-0.044019,0.172454
369.873047,9.968972581824928e-01,-0.026992,0.172261
370.605469,9.988223317682499e-01,-0.010235,0.171836
371.337891,1.000548429552475e+00,0.004762,0.171215
372.070312,1.002167510263064e+00,0.018806,0.170506
372.802734,1.003613687387068e+00,0.031332,0.169686
373.535156,1.004985380252162e+00,0.043195,0.168756
374.267578,1.006203926678145e+00,0.053720,0.167638
375.000000,1.007114365241340e+00,0.061576,0.166088
375.732422,1.007170573058576e+00,0.062061,0.164671
