Frequency_Hz,Magnitude_Linear,Magnitude_dB,Phase_Radians
152.931806,7.707540945871717e-01,-2.261683,-0.121261
155.872802,7.623196423402894e-01,-2.357258,-0.106447
158.813798,7.623571923992334e-01,-2.356830,-0.101232
161.754794,7.639259453835898e-01,-2.338975,-0.098476
164.695791,7.728255990616800e-01,-2.238370,-0.100826
167.636787,7.788769052400747e-01,-2.170623,-0.121024
170.577783,7.716008126813214e-01,-2.252146,-0.143737
173.518779,7.576838149061134e-01,-2.410240,-0.154231
176.459776,7.459729740706932e-01,-2.545538,-0.160661
179.400772,7.332472098827681e-01,-2.694992,-0.153995
182.341768,7.327687771226402e-01,-2.700661,-0.141001
185.282765,7.424977288311183e-01,-2.586097,-0.140746
188.223761,7.507610985594753e-01,-2.489965,-0.153221
191.164757,7.556684094830916e-01,-2.433375,-0.178352
194.105753,7.469154850969574e-01,-2.534571,-0.208827
197.046750,7.296306417239269e-01,-2.737939,-0.235074
199.987746,7.016571845479845e-01,-3.077500,-0.244847
202.928742,6.824333983298360e-01,-3.318795,-0.232582
205.869738,6.747416071249920e-01,-3.417250,-0.221717
208.810735,6.694372306868220e-01,-3.485803,-0.214217
211.751731,6.704037668720892e-01,-3.473271,-0.209132
214.692727,6.738356171839456e-01,-3.428921,-0.219089
217.633723,6.698778726584308e-01,-3.480087,-0.239538
220.574720,6.573576622921862e-01,-3.643965,-0.263064
223.515716,6.358459052226398e-01,-3.932962,-0.278985
226.456712,6.118185418612646e-01,-4.267547,-0.279123
229.397708,5.931112565111138e-01,-4.537277,-0.269849
232.338705,5.758893431675428e-01,-4.793219,-0.258328
235.279701,5.615019169399399e-01,-5.012975,-0.237615
238.220697,5.535486784917699e-01,-5.136884,-0.215414
241.161694,5.487387694820213e-01,-5.212687,-0.197524
244.102690,5.455763802759578e-01,-5.262889,-0.184785
247.043686,5.415756108221057e-01,-5.326818,-0.175930
249.984682,5.376810753780066e-01,-5.389505,-0.169182
252.925679,5.306543385367847e-01,-5.503766,-0.166655
255.866675,5.205196972509182e-01,-5.671257,-0.159542
258.807671,5.108511918979348e-01,-5.834112,-0.145043
261.748667,5.031461292745599e-01,-5.966117,-0.127901
264.689664,4.967601929818930e-01,-6.077064,-0.110181
267.630660,4.917773001557145e-01,-6.164630,-0.090952
270.571656,4.874988133648241e-01,-6.240529,-0.072081
273.512652,4.845347896526465e-01,-6.293501,-0.054540
276.453649,4.809557568798057e-01,-6.357897,-0.035300
279.394645,4.803332549926780e-01,-6.369147,-0.014962
282.335641,4.810559579724832e-01,-6.356088,-0.001337
285.276637,4.793781581937518e-01,-6.386435,0.007218
288.217634,4.745151974909398e-01,-6.474997,0.019112
291.158630,4.705980942730375e-01,-6.546997,0.037965
294.099626,4.693988784183565e-01,-6.569159,0.055913
297.040623,4.673210017594998e-01,-6.607694,0.068913
299.981619,4.636690320610382e-01,-6.675838,0.086710
302.922615,4.606873655796405e-01,-6.731874,0.105836
305.863611,4.586735644340979e-01,-6.769926,0.127569
308.804608,4.565775753162097e-01,-6.809708,0.149385
311.745604,4.557117761576537e-01,-6.826195,0.176919
314.686600,4.583564239275840e-01,-6.775934,0.203730
317.627596,4.624341016819976e-01,-6.699003,0.226109
320.568593,4.667486923976117e-01,-6.618338,0.245012
323.509589,4.705115529545160e-01,-6.548594,0.261469
326.450585,4.736645122557895e-01,-6.490583,0.278937
329.391581,4.784795410203561e-01,-6.402733,0.295293
332.332578,4.826166323988097e-01,-6.327954,0.306139
335.273574,4.827173530646043e-01,-6.326142,0.318007
338.214570,4.829194708636443e-01,-6.322506,0.337865
341.155566,4.851622985021294e-01,-6.282259,0.360889
344.096563,4.898541580390746e-01,-6.198664,0.384940
347.037559,4.955335617042713e-01,-6.098539,0.406104
349.978555,5.023022578668918e-01,-5.980697,0.430149
352.919551,5.126802103272382e-01,-5.803069,0.451259
355.860548,5.234872170435757e-01,-5.621878,0.467762
358.801544,5.355480977610123e-01,-5.424030,0.482367
361.742540,5.488121387900010e-01,-5.211526,0.491646
364.683537,5.605110992655526e-01,-5.028316,0.495377
367.624533,5.702154285021368e-01,-4.879221,0.498462
370.565529,5.786578282393384e-01,-4.751563,0.501235
373.506525,5.859012758516345e-01,-4.643511,0.504205
376.447522,5.905825225247845e-01,-4.574388,0.509246
379.388518,5.958592958747597e-01,-4.497126,0.522482
382.329514,6.064311057553800e-01,-4.344371,0.536096
385.270510,6.186131584832305e-01,-4.171617,0.545742
388.211507,6.314545719231798e-01,-3.993158,0.551272
391.152503,6.433115319553108e-01,-3.831573,0.555886
394.093499,6.560681069542567e-01,-3.661021,0.560433
397.034495,6.689587887829781e-01,-3.492013,0.562519
399.975492,6.822495736526827e-01,-3.321135,0.564715
402.916488,6.968094916697521e-01,-3.137719,0.564240
405.857484,7.104301208372334e-01,-2.969573,0.560800
408.798480,7.230961955894102e-01,-2.816078,0.556255
411.739477,7.344571604640678e-01,-2.680671,0.549982
414.680473,7.430085381553301e-01,-2.580124,0.544283
417.621469,7.505169430335707e-01,-2.492790,0.542074
420.562466,7.596801575974320e-01,-2.387384,0.541818
423.503462,7.693798461723924e-01,-2.277184,0.543336
426.444458,7.828959295942236e-01,-2.125919,0.546554
429.385454,8.012227772075957e-01,-1.924934,0.543616
432.326451,8.178369738992375e-01,-1.746665,0.535106
435.267447,8.328489296934430e-01,-1.588675,0.523724
438.208443,8.449161935116122e-01,-1.463727,0.509114
441.149439,8.516340964842507e-01,-1.394939,0.494647
444.090436,8.559689640318762e-01,-1.350840,0.486149
447.031432,8.621456021047054e-01,-1.288388,0.479688
449.972428,8.698155432362931e-01,-1.211457,0.474273
452.913424,8.783201069547756e-01,-1.126944,0.466785
455.854421,8.853778346899915e-01,-1.057427,0.460157
458.795417,8.940403816535130e-01,-0.972857,0.454748
461.736413,9.043612627012183e-01,-0.873161,0.446147
464.677409,9.120658405270109e-01,-0.799476,0.434979
467.618406,9.166627103865056e-01,-0.755809,0.426437
470.559402,9.234427365451826e-01,-0.691801,0.420823
473.500398,9.315392863986937e-01,-0.615976,0.414168
476.441395,9.409750764362548e-01,-0.528438,0.406621
479.382391,9.507442003566524e-01,-0.438726,0.397322
482.323387,9.604594323680262e-01,-0.350419,0.386231
485.264383,9.693365977704229e-01,-0.270508,0.374093
488.205380,9.781435582354485e-01,-0.191948,0.360002
491.146376,9.853874849990506e-01,-0.127859,0.342090
494.087372,9.873626081714837e-01,-0.110466,0.323405
497.028368,9.843717532797959e-01,-0.136817,0.308139
499.969365,9.838339474290172e-01,-0.141564,0.295426
502.910361,9.803344095791676e-01,-0.172515,0.282683
505.851357,9.763995001064760e-01,-0.207449,0.272528
508.792353,9.736736480226642e-01,-0.231732,0.265705
511.733350,9.731998589587639e-01,-0.235959,0.257649
514.674346,9.733379573954879e-01,-0.234727,0.249123
517.615342,9.727540090243380e-01,-0.239939,0.238743
520.556338,9.709713984016877e-01,-0.255871,0.227617
523.497335,9.659166596105726e-01,-0.301207,0.216503
526.438331,9.598412059215663e-01,-0.356012,0.209247
529.379327,9.559742651241850e-01,-0.391076,0.203135
532.320324,9.523017998848136e-01,-0.424508,0.195670
535.261320,9.473797549411949e-01,-0.469518,0.188216
538.202316,9.401786905542932e-01,-0.535792,0.181171
541.143312,9.324443588481002e-01,-0.607541,0.179387
544.084309,9.279732518105221e-01,-0.649291,0.179594
547.025305,9.260716946041108e-01,-0.667108,0.178589
549.966301,9.249734316080421e-01,-0.677415,0.178201
552.907297,9.274962345952720e-01,-0.653757,0.175157
555.848294,9.289531992165172e-01,-0.640123,0.168010
558.789290,9.281018156551890e-01,-0.648088,0.158906
561.730286,9.240582050389312e-01,-0.686013,0.148699
564.671282,9.163295060391826e-01,-0.758967,0.141011
567.612279,9.083621274639594e-01,-0.834820,0.136871
570.553275,9.019472350006809e-01,-0.896377,0.135740
573.494271,8.982583699159784e-01,-0.931975,0.134137
576.435267,8.955440092767402e-01,-0.958261,0.131275
579.376264,8.917908997015183e-01,-0.994739,0.125942
582.317260,8.854580652213163e-01,-1.056640,0.120499
585.258256,8.794677626763323e-01,-1.115602,0.117874
588.199252,8.731003504301068e-01,-1.178717,0.114331
591.140249,8.652034936903706e-01,-1.257635,0.110774
594.081245,8.568736941951929e-01,-1.341664,0.110431
597.022241,8.494229630901079e-01,-1.417520,0.111911
599.963238,8.438861795456205e-01,-1.474323,0.112500
602.904234,8.372066873780430e-01,-1.543346,0.111581
605.845230,8.279922052881978e-01,-1.639475,0.112408
608.786226,8.191896227719120e-01,-1.732311,0.116892
611.727223,8.119675610208613e-01,-1.809226,0.123081
614.668219,8.054126192507367e-01,-1.879631,0.130905
617.609215,8.016185064879187e-01,-1.920645,0.140219
620.550211,8.001098630241831e-01,-1.937008,0.148122
623.491208,7.996539388440087e-01,-1.941958,0.153719
626.432204,7.980898282424722e-01,-1.958964,0.157333
629.373200,7.955090763869844e-01,-1.987097,0.161548
632.314196,7.929464316965130e-01,-2.015123,0.166199
635.255193,7.896163521449935e-01,-2.051677,0.171973
638.196189,7.881315202021917e-01,-2.068026,0.178654
641.137185,7.867761408668535e-01,-2.082976,0.184709
644.078181,7.854331584571391e-01,-2.097815,0.191050
647.019178,7.849974676436955e-01,-2.102635,0.197837
649.960174,7.847976126219541e-01,-2.104847,0.204101
652.901170,7.849808029137364e-01,-2.102819,0.210955
655.842167,7.865543748319519e-01,-2.085425,0.217440
658.783163,7.887277099167582e-01,-2.061458,0.222060
661.724159,7.907352249159204e-01,-2.039378,0.224394
664.665155,7.898467857776019e-01,-2.049143,0.226702
667.606152,7.891399716483259e-01,-2.056919,0.231254
670.547148,7.891539590862597e-01,-2.056765,0.235712
673.488144,7.891524475581083e-01,-2.056782,0.240243
676.429140,7.899420947254547e-01,-2.048095,0.244237
679.370137,7.890576210083298e-01,-2.057826,0.247479
682.311133,7.878094561770000e-01,-2.071576,0.251530
685.252129,7.857631318157164e-01,-2.094167,0.257054
688.193125,7.842730702738140e-01,-2.110654,0.264476
691.134122,7.833170787000047e-01,-2.121248,0.272425
694.075118,7.832029748564862e-01,-2.122513,0.281518
697.016114,7.834670798259936e-01,-2.119585,0.291539
699.957110,7.857179479763106e-01,-2.094667,0.302402
702.898107,7.894309896854437e-01,-2.053717,0.313212
705.839103,7.951345081272891e-01,-1.991188,0.322636
708.780099,8.016156208620931e-01,-1.920677,0.329726
711.721096,8.081654659741943e-01,-1.849994,0.335020
714.662092,8.140524002852115e-01,-1.786953,0.338410
717.603088,8.188349896855167e-01,-1.736072,0.341012
720.544084,8.225232339957237e-01,-1.697037,0.343410
723.485081,8.249733536981744e-01,-1.671202,0.345693
726.426077,8.249252349186726e-01,-1.671708,0.351088
729.367073,8.269746229521316e-01,-1.650156,0.359793
732.308069,8.313219416477760e-01,-1.604615,0.369308
735.249066,8.375992703038724e-01,-1.539274,0.378135
738.190062,8.455110395200354e-01,-1.457614,0.386566
741.131058,8.552524779964689e-01,-1.358113,0.392907
744.072054,8.656211541595336e-01,-1.253443,0.396499
747.013051,8.754221824147083e-01,-1.155649,0.397449
749.954047,8.834419699307068e-01,-1.076439,0.396495
752.895043,8.884328348965449e-01,-1.027508,0.395613
755.836039,8.927212792361315e-01,-0.985682,0.397543
758.777036,8.979550408943823e-01,-0.934908,0.400969
761.718032,9.043130597707240e-01,-0.873624,0.404558
764.659028,9.109130607904631e-01,-0.810461,0.408313
767.600025,9.194461707427775e-01,-0.729474,0.411542
770.541021,9.273242814396067e-01,-0.655367,0.413814
773.482017,9.360567676622807e-01,-0.573956,0.415275
776.423013,9.431841397337931e-01,-0.508070,0.417207
779.364010,9.522847640611360e-01,-0.424663,0.419372
782.305006,9.615844108575624e-01,-0.340252,0.420554
785.246002,9.710101068806288e-01,-0.255525,0.421153
788.186998,9.804137090648858e-01,-0.171812,0.421013
791.127995,9.892063770334932e-01,-0.094262,0.421609
794.068991,1.000017273524989e+00,0.000150,0.421518
797.009987,1.010759952594373e+00,0.092961,0.419697
799.950983,1.020444180335460e+00,0.175785,0.417034
802.891980,1.029280819146825e+00,0.250678,0.414832
805.832976,1.039055998673511e+00,0.332779,0.412027
808.773972,1.047887463251729e+00,0.406293,0.408578
811.714968,1.056501353547674e+00,0.477401,0.404054
814.655965,1.062025936960256e+00,0.522702,0.399984
817.596961,1.067399939825186e+00,0.566543,0.397368
820.537957,1.071780350231160e+00,0.602116,0.396268
823.478953,1.077202959558765e+00,0.645951,0.397300
826.419950,1.084813727396544e+00,0.707103,0.399508
829.360946,1.094741770230464e+00,0.786234,0.401861
832.301942,1.107036285785839e+00,0.883237,0.403666
835.242939,1.121771816962753e+00,0.998090,0.404090
838.183935,1.138126710226882e+00,1.123812,0.401984
841.124931,1.154165824311662e+00,1.245364,0.396743
844.065927,1.167616452167770e+00,1.346004,0.389305
847.006924,1.179703200737110e+00,1.435455,0.382817
849.947920,1.191267127844347e+00,1.520183,0.375788
852.888916,1.202175498516066e+00,1.599357,0.369097
855.829912,1.212741560360588e+00,1.675365,0.362096
858.770909,1.222943183973832e+00,1.748126,0.356373
861.711905,1.235222302873949e+00,1.834902,0.349808
864.652901,1.247449029854119e+00,1.920456,0.341935
867.593897,1.258659661760285e+00,1.998166,0.333715
870.534894,1.271057400888652e+00,2.083303,0.324779
873.475890,1.282512799038070e+00,2.161234,0.314107
876.416886,1.291749355033014e+00,2.223565,0.302390
879.357882,1.299535938710472e+00,2.275766,0.290752
882.298879,1.306169191357183e+00,2.319989,0.278832
885.239875,1.309904658634307e+00,2.344794,0.265850
888.180871,1.310516754568948e+00,2.348852,0.255867
891.121868,1.311648225108658e+00,2.356348,0.248324
894.062864,1.315081269350372e+00,2.379052,0.241264
897.003860,1.319601265495920e+00,2.408854,0.233414
899.944856,1.321779963900305e+00,2.423183,0.225724
902.885853,1.325926490605343e+00,2.450389,0.219574
905.826849,1.331476550948110e+00,2.486670,0.212870
908.767845,1.337448831056422e+00,2.525544,0.205055
911.708841,1.342934328019003e+00,2.561096,0.196168
914.649838,1.347532127168450e+00,2.590783,0.187196
917.590834,1.351892708615327e+00,2.618845,0.177330
920.531830,1.353790346229456e+00,2.631028,0.167246
923.472826,1.353245645117022e+00,2.627533,0.158270
926.413823,1.354437158854207e+00,2.635177,0.151158
929.354819,1.355435563585928e+00,2.641578,0.143171
932.295815,1.355355225782018e+00,2.641063,0.135744
935.236811,1.354977729006900e+00,2.638643,0.130421
938.177808,1.356924114578589e+00,2.651111,0.125824
941.118804,1.361202740966921e+00,2.678456,0.121125
944.059800,1.367820796508400e+00,2.720584,0.115566
947.000797,1.374809348566383e+00,2.764850,0.108157
949.941793,1.381796569008761e+00,2.808882,0.099435
952.882789,1.388132982243700e+00,2.848621,0.088754
955.823785,1.392197709165829e+00,2.874018,0.077329
958.764782,1.393909848217230e+00,2.884694,0.065903
961.705778,1.394398212237290e+00,2.887736,0.054788
964.646774,1.393787018595028e+00,2.883928,0.043933
967.587770,1.392700001003311e+00,2.877152,0.033793
970.528767,1.391357743059208e+00,2.868776,0.023550
973.469763,1.388944192213120e+00,2.853696,0.013762
976.410759,1.386504964136267e+00,2.838429,0.004247
979.351755,1.383034000003212e+00,2.816657,-0.005259
982.292752,1.379240130246074e+00,2.792798,-0.013987
985.233748,1.375427720736313e+00,2.768755,-0.022358
988.174744,1.371504288265577e+00,2.743943,-0.030659
991.115740,1.366458798432979e+00,2.711931,-0.038361
994.056737,1.362358619449963e+00,2.685829,-0.045163
996.997733,1.357890568508878e+00,2.657295,-0.052220
999.938729,1.353705398781856e+00,2.630483,-0.057412
1002.879726,1.352313871069921e+00,2.621550,-0.063708
1005.820722,1.349839173264771e+00,2.605641,-0.070734
1008.761718,1.347314885666936e+00,2.589382,-0.077777
1011.702714,1.344265076319233e+00,2.569698,-0.085285
1014.643711,1.340545894664050e+00,2.545634,-0.092269
1017.584707,1.336872265897808e+00,2.521798,-0.098834
1020.525703,1.334220297662975e+00,2.504551,-0.105323
1023.466699,1.331682247683131e+00,2.488012,-0.112492
1026.407696,1.328443002062066e+00,2.466859,-0.120689
1029.348692,1.323548396662686e+00,2.434797,-0.127945
1032.289688,1.319693721428404e+00,2.409463,-0.135011
1035.230684,1.315032542315580e+00,2.378730,-0.142582
1038.171681,1.310514433022615e+00,2.348836,-0.149547
1041.112677,1.306365458642786e+00,2.321294,-0.157966
1044.053673,1.299263145860982e+00,2.273942,-0.166315
1046.994669,1.290383087404971e+00,2.214373,-0.173714
1049.935666,1.282140087061130e+00,2.158710,-0.178702
1052.876662,1.275080170017646e+00,2.110750,-0.184090
1055.817658,1.267137225715220e+00,2.056473,-0.188691
1058.758654,1.261013425479737e+00,2.014394,-0.192319
1061.699651,1.255342298713881e+00,1.975243,-0.196546
1064.640647,1.249718757259151e+00,1.936246,-0.200804
1067.581643,1.244145064552332e+00,1.897420,-0.204866
1070.522640,1.239469414629929e+00,1.864716,-0.208675
1073.463636,1.235497597364201e+00,1.836838,-0.212770
1076.404632,1.232132203753982e+00,1.813146,-0.218158
1079.345628,1.227922888848806e+00,1.783422,-0.224461
1082.286625,1.221495260018125e+00,1.737836,-0.231598
1085.227621,1.214302256135079e+00,1.686536,-0.237397
1088.168617,1.207162677900565e+00,1.635316,-0.243062
1091.109613,1.199253613369760e+00,1.578221,-0.248670
1094.050610,1.190173850767245e+00,1.512208,-0.254293
1096.991606,1.180231640725906e+00,1.439345,-0.258691
1099.932602,1.169623008569986e+00,1.360918,-0.261610
1102.873598,1.159963145955808e+00,1.288884,-0.263164
1105.814595,1.150571258315914e+00,1.218270,-0.264050
1108.755591,1.141479499539193e+00,1.149362,-0.263304
1111.696587,1.134938127510419e+00,1.099444,-0.261833
1114.637583,1.130385970437467e+00,1.064535,-0.260062
1117.578580,1.126850238684241e+00,1.037324,-0.259927
1120.519576,1.123344201602809e+00,1.010257,-0.260433
1123.460572,1.119873695368130e+00,0.983381,-0.261349
1126.401569,1.116092212411433e+00,0.954002,-0.262772
1129.342565,1.111844920622630e+00,0.920884,-0.263431
1132.283561,1.109227253386757e+00,0.900411,-0.264092
1135.224557,1.106746633308717e+00,0.880964,-0.265734
1138.165554,1.104089999701345e+00,0.860090,-0.268424
1141.106550,1.099934475294639e+00,0.827336,-0.271093
1144.047546,1.095190633884664e+00,0.789794,-0.273337
1146.988542,1.090734255206561e+00,0.754379,-0.273968
1149.929539,1.088383836648279e+00,0.735642,-0.275708
1152.870535,1.083996745997145e+00,0.700560,-0.278606
1155.811531,1.079343499902896e+00,0.663194,-0.279912
1158.752527,1.075319951380261e+00,0.630754,-0.280955
1161.693524,1.072013883511600e+00,0.604008,-0.281789
1164.634520,1.069456650425412e+00,0.583264,-0.282461
1167.575516,1.067931090203992e+00,0.570865,-0.284717
1170.516512,1.064946142315897e+00,0.546553,-0.287792
1173.457509,1.061820306058664e+00,0.521021,-0.290608
1176.398505,1.058686978069429e+00,0.495351,-0.293824
1179.339501,1.054885598459279e+00,0.464107,-0.297407
1182.280498,1.050304830202350e+00,0.426307,-0.301547
1185.221494,1.044824579592628e+00,0.380868,-0.305184
1188.162490,1.038034881803644e+00,0.324239,-0.308205
1191.103486,1.031229696919927e+00,0.267108,-0.310002
1194.044483,1.024517358387029e+00,0.210386,-0.311041
1196.985479,1.017920963828177e+00,0.154281,-0.311302
1199.926475,1.011760559791621e+00,0.101555,-0.310434
1202.867471,1.006202807112785e+00,0.053710,-0.308638
1205.808468,1.003420950492657e+00,0.029663,-0.306690
1208.749464,1.000926415855500e+00,0.008043,-0.306236
1211.690460,9.984695724800144e-01,-0.013303,-0.306596
1214.631456,9.954298160594640e-01,-0.039787,-0.307422
1217.572453,9.923422639040783e-01,-0.066770,-0.308211
1220.513449,9.892934946853369e-01,-0.093497,-0.309412
1223.454445,9.850846559311127e-01,-0.130529,-0.310837
1226.395441,9.808652059816343e-01,-0.167813,-0.311063
1229.336438,9.772504134803959e-01,-0.199883,-0.311233
1232.277434,9.742329075556273e-01,-0.226744,-0.311412
1235.218430,9.711947696846522e-01,-0.253873,-0.312737
1238.159427,9.670262964859534e-01,-0.291234,-0.313862
1241.100423,9.624381054909491e-01,-0.332544,-0.314668
1244.041419,9.576732590723360e-01,-0.375653,-0.314393
1246.982415,9.535594896563461e-01,-0.413044,-0.313596
1249.923412,9.501473271941000e-01,-0.444181,-0.312150
1252.864408,9.475049014841647e-01,-0.468371,-0.311527
1255.805404,9.448583893982159e-01,-0.492666,-0.311347
1258.746400,9.418358280105659e-01,-0.520496,-0.311883
1261.687397,9.378394320263829e-01,-0.557430,-0.311450
1264.628393,9.348675783822166e-01,-0.584998,-0.309963
1267.569389,9.325036479340356e-01,-0.606989,-0.308373
1270.510385,9.318754302665549e-01,-0.612843,-0.307846
1273.451382,9.305769689922940e-01,-0.624954,-0.309282
1276.392378,9.285787182497988e-01,-0.643625,-0.311104
1279.333374,9.248616824646722e-01,-0.678464,-0.313185
1282.274370,9.206077532207774e-01,-0.718507,-0.314679
1285.215367,9.154113572507652e-01,-0.767674,-0.314676
1288.156363,9.111668567251967e-01,-0.808042,-0.313128
1291.097359,9.074439100539587e-01,-0.843604,-0.311293
1294.038355,9.048800735086838e-01,-0.868180,-0.309395
1296.979352,9.028841867891522e-01,-0.887359,-0.307427
1299.920348,9.016782349148438e-01,-0.898968,-0.306735
1302.861344,8.994738488744631e-01,-0.920229,-0.306851
1305.802341,8.970892301585256e-01,-0.943287,-0.306137
1308.743337,8.952514187351007e-01,-0.961100,-0.305435
1311.684333,8.937202277918157e-01,-0.975968,-0.304736
1314.625329,8.925249144293864e-01,-0.987593,-0.304729
1317.566326,8.913108899689279e-01,-0.999416,-0.305290
1320.507322,8.899152055049786e-01,-1.013027,-0.306812
1323.448318,8.874893809803730e-01,-1.036737,-0.308378
1326.389314,8.844765249284873e-01,-1.066274,-0.310221
1329.330311,8.808452740558932e-01,-1.102007,-0.311097
1332.271307,8.772611878351632e-01,-1.137422,-0.311454
1335.212303,8.737745436200616e-01,-1.172012,-0.311292
1338.153299,8.708415506477232e-01,-1.201217,-0.311255
1341.094296,8.674298169796529e-01,-1.235313,-0.311920
1344.035292,8.633610313218325e-01,-1.276151,-0.311631
1346.976288,8.597776463591145e-01,-1.312277,-0.310690
1349.917284,8.563084654110795e-01,-1.347395,-0.310009
1352.858281,8.523452417049937e-01,-1.387689,-0.308948
1355.799277,8.485610465580616e-01,-1.426338,-0.306920
1358.740273,8.451875990762115e-01,-1.460938,-0.304539
1361.681270,8.429179794932595e-01,-1.484294,-0.301339
1364.622266,8.412623067049767e-01,-1.501371,-0.299478
1367.563262,8.391179453989077e-01,-1.523540,-0.298079
1370.504258,8.368310686384286e-01,-1.547244,-0.296691
1373.445255,8.340871689914242e-01,-1.575771,-0.294787
1376.386251,8.318260619273420e-01,-1.599350,-0.291785
1379.327247,8.301965556246171e-01,-1.616381,-0.288983
1382.268243,8.297692380105239e-01,-1.620853,-0.285889
1385.209240,8.297595376291801e-01,-1.620955,-0.284587
1388.150236,8.287873599051390e-01,-1.631138,-0.283820
1391.091232,8.279329054321328e-01,-1.640097,-0.282348
1394.032228,8.279636721761282e-01,-1.639774,-0.281725
1396.973225,8.272807592721523e-01,-1.646942,-0.282733
1399.914221,8.256694511498255e-01,-1.663876,-0.283109
1402.855217,8.236968397317201e-01,-1.684652,-0.283415
1405.796213,8.215717225000232e-01,-1.707090,-0.283188
1408.737210,8.194612570579274e-01,-1.729431,-0.282709
1411.678206,8.173598090782425e-01,-1.751734,-0.282037
1414.619202,8.152809263373310e-01,-1.773854,-0.281176
1417.560199,8.133775524051751e-01,-1.794156,-0.279935
1420.501195,8.118425689493139e-01,-1.810564,-0.279036
1423.442191,8.100170871369617e-01,-1.830116,-0.278535
1426.383187,8.079673494060177e-01,-1.852124,-0.277656
1429.324184,8.059256195833800e-01,-1.874101,-0.276545
1432.265180,8.039073826455377e-01,-1.895880,-0.275096
1435.206176,8.023442249447774e-01,-1.912785,-0.273522
1438.147172,8.008246902935333e-01,-1.929251,-0.272169
1441.088169,7.992994627437606e-01,-1.945810,-0.270829
1444.029165,7.977767223554452e-01,-1.962373,-0.269422
1446.970161,7.962530773301446e-01,-1.978978,-0.267818
1449.911157,7.952231087872466e-01,-1.990220,-0.265616
1452.852154,7.947026713042259e-01,-1.995907,-0.264127
1455.793150,7.945192485795821e-01,-1.997912,-0.262948
1458.734146,7.944889509713152e-01,-1.998243,-0.262853
1461.675142,7.936415266230098e-01,-2.007512,-0.263568
1464.616139,7.925640182768504e-01,-2.019313,-0.264502
1467.557135,7.901880000153412e-01,-2.045391,-0.265315
1470.498131,7.877200318549941e-01,-2.072562,-0.265148
1473.439128,7.852638749293691e-01,-2.099688,-0.264489
1476.380124,7.829290371917722e-01,-2.125552,-0.263257
1479.321120,7.809637291153834e-01,-2.147383,-0.262108
1482.262116,7.786288095760412e-01,-2.173391,-0.261374
1485.203113,7.756828599279201e-01,-2.206316,-0.259406
