Frequency_Hz,Magnitude_Linear,Magnitude_dB,Phase_Radians
135.498047,8.350091299408267e-01,-1.566176,-0.013708
136.230469,8.334738388070452e-01,-1.582161,-0.016635
136.962891,8.328446669168390e-01,-1.588720,-0.019785
137.695312,8.327447250645676e-01,-1.589762,-0.023498
138.427734,8.328192763996152e-01,-1.588985,-0.027652
139.160156,8.331057896160867e-01,-1.585997,-0.032094
139.892578,8.336321781814690e-01,-1.580511,-0.037085
140.625000,8.341361743733748e-01,-1.575261,-0.042798
141.357422,8.343613190274608e-01,-1.572917,-0.049184
142.089844,8.341304372542858e-01,-1.575321,-0.056144
142.822266,8.332934279909946e-01,-1.584041,-0.063485
143.554688,8.317287304278150e-01,-1.600366,-0.071025
144.287109,8.294002884588261e-01,-1.624716,-0.078490
145.019531,8.263901477211583e-01,-1.656297,-0.085589
145.751953,8.227691651285268e-01,-1.694440,-0.092180
146.484375,8.188705957715058e-01,-1.735694,-0.097993
147.216797,8.149285911286097e-01,-1.777609,-0.103421
147.949219,8.107964725015810e-01,-1.821763,-0.108731
148.681641,8.061980822198256e-01,-1.871165,-0.113977
149.414062,8.008497712895288e-01,-1.928979,-0.118807
150.146484,7.947306826530192e-01,-1.995600,-0.122791
150.878906,7.879145729921760e-01,-2.070417,-0.125284
151.611328,7.809650554527655e-01,-2.147368,-0.125519
152.343750,7.749088165297334e-01,-2.214988,-0.123769
153.076172,7.699135931733592e-01,-2.271160,-0.120779
153.808594,7.661269344972086e-01,-2.313985,-0.116870
154.541016,7.638093156085198e-01,-2.340301,-0.112728
155.273438,7.626366847658298e-01,-2.353646,-0.109019
156.005859,7.623079777848021e-01,-2.357391,-0.106187
156.738281,7.623140153506466e-01,-2.357322,-0.104327
157.470703,7.623276213575857e-01,-2.357167,-0.103089
158.203125,7.623032453820630e-01,-2.357445,-0.102139
158.935547,7.623781941677970e-01,-2.356591,-0.101263
159.667969,7.626118870014251e-01,-2.353929,-0.100600
160.400391,7.628741670418464e-01,-2.350942,-0.100066
161.132812,7.632631811085204e-01,-2.346514,-0.099365
161.865234,7.640925207115834e-01,-2.337081,-0.098492
162.597656,7.656100108331332e-01,-2.319848,-0.097829
163.330078,7.677756818724599e-01,-2.295313,-0.097873
164.062500,7.704139627767452e-01,-2.265517,-0.098928
164.794922,7.732147528220938e-01,-2.233997,-0.101396
165.527344,7.757251513666293e-01,-2.205843,-0.105182
166.259766,7.776592634434712e-01,-2.184213,-0.110115
166.992188,7.787034464610737e-01,-2.172558,-0.115826
167.724609,7.788533541402605e-01,-2.170886,-0.121889
168.457031,7.781088003851347e-01,-2.179193,-0.128051
169.189453,7.765042291706038e-01,-2.197123,-0.133979
169.921875,7.741972229581364e-01,-2.222968,-0.139442
170.654297,7.712904054061415e-01,-2.255641,-0.144343
171.386719,7.678378683806468e-01,-2.294609,-0.148480
172.119141,7.640429306573410e-01,-2.337645,-0.151510
172.851562,7.604576090872520e-01,-2.378500,-0.153281
173.583984,7.574839473581375e-01,-2.412531,-0.154472
174.316406,7.549996727652390e-01,-2.441065,-0.155777
175.048828,7.525221849214885e-01,-2.469614,-0.157604
175.781250,7.494607606519111e-01,-2.505022,-0.159583
176.513672,7.457168128610022e-01,-2.548521,-0.160856
177.246094,7.417339491020541e-01,-2.595037,-0.160730
177.978516,7.381700564939719e-01,-2.636872,-0.159227
178.710938,7.353098091214660e-01,-2.670593,-0.156853
179.443359,7.331733640113194e-01,-2.695866,-0.153953
180.175781,7.317495747686228e-01,-2.712750,-0.150706
180.908203,7.311622901189065e-01,-2.719724,-0.147186
181.640625,7.315779467629111e-01,-2.714788,-0.143813
182.373047,7.328714771766576e-01,-2.699444,-0.141065
183.105469,7.348910523542869e-01,-2.675541,-0.139193
183.837891,7.374538844045375e-01,-2.645303,-0.138530
184.570312,7.401301604855968e-01,-2.613838,-0.139220
185.302734,7.425740919206661e-01,-2.585204,-0.140952
186.035156,7.447410699382448e-01,-2.559894,-0.143316
186.767578,7.467633593067715e-01,-2.536340,-0.146110
187.500000,7.487797498715539e-01,-2.512918,-0.149398
188.232422,7.508111217447350e-01,-2.489386,-0.153392
188.964844,7.526855861437226e-01,-2.467728,-0.158304
189.697266,7.542347820262441e-01,-2.449869,-0.164057
190.429688,7.553885891626584e-01,-2.436592,-0.170752
191.162109,7.557056845846165e-01,-2.432946,-0.178500
191.894531,7.548794201454115e-01,-2.442448,-0.186644
192.626953,7.529664021299464e-01,-2.464488,-0.194665
193.359375,7.502022581920995e-01,-2.496433,-0.202104
194.091797,7.469995863657686e-01,-2.533593,-0.208862
194.824219,7.436166218552459e-01,-2.573018,-0.215299
195.556641,7.399294776639708e-01,-2.616193,-0.221901
196.289062,7.354177689365350e-01,-2.669318,-0.228699
197.021484,7.298510109549565e-01,-2.735316,-0.235000
197.753906,7.233515376770342e-01,-2.813012,-0.240195
198.486328,7.161986243124653e-01,-2.899330,-0.243722
199.218750,7.089604412951748e-01,-2.987560,-0.245289
199.951172,7.020063706028685e-01,-3.073179,-0.245067
200.683594,6.957575653537432e-01,-3.150841,-0.243196
201.416016,6.904434438946794e-01,-3.217438,-0.240270
202.148438,6.860726802379719e-01,-3.272597,-0.236734
202.880859,6.826345145083198e-01,-3.316235,-0.232962
203.613281,6.800593095747484e-01,-3.349064,-0.229385
204.345703,6.780828337287839e-01,-3.374345,-0.226384
205.078125,6.764071963761813e-01,-3.395836,-0.223956
205.810547,6.748877911492375e-01,-3.415369,-0.221956
206.542969,6.733692218061439e-01,-3.434935,-0.220288
207.275391,6.718540200450139e-01,-3.454502,-0.218520
208.007812,6.705368062384286e-01,-3.471548,-0.216590
208.740234,6.695413468455577e-01,-3.484452,-0.214540
209.472656,6.689876544313840e-01,-3.491638,-0.212509
210.205078,6.689477911720488e-01,-3.492156,-0.210735
210.937500,6.694319330943481e-01,-3.485871,-0.209507
211.669922,6.703433718046992e-01,-3.474054,-0.209230
212.402344,6.713716362295121e-01,-3.460740,-0.209995
213.134766,6.724337785012086e-01,-3.447010,-0.211758
213.867188,6.733817136614731e-01,-3.434774,-0.214682
214.599609,6.738465708993033e-01,-3.428780,-0.218682
215.332031,6.737148492779378e-01,-3.430478,-0.223324
216.064453,6.729932881935375e-01,-3.439785,-0.228326
216.796875,6.718037822802281e-01,-3.455151,-0.233492
217.529297,6.701776450513842e-01,-3.476201,-0.238921
218.261719,6.680986131877155e-01,-3.503189,-0.244525
218.994141,6.655222021692369e-01,-3.536749,-0.250447
219.726562,6.622178750023346e-01,-3.579982,-0.256560
220.458984,6.580852865970274e-01,-3.634356,-0.262347
221.191406,6.533600886629174e-01,-3.696948,-0.267454
221.923828,6.482381935110703e-01,-3.765308,-0.271876
222.656250,6.427557440847795e-01,-3.839081,-0.275641
223.388672,6.369286397061499e-01,-3.918184,-0.278660
224.121094,6.307509251896720e-01,-4.002842,-0.280743
224.853516,6.244867783966782e-01,-4.089535,-0.281402
225.585938,6.184936464624898e-01,-4.173295,-0.280930
226.318359,6.128585313440399e-01,-4.252795,-0.279605
227.050781,6.076317988509704e-01,-4.327190,-0.277680
227.783203,6.027970733587013e-01,-4.396577,-0.275408
228.515625,5.982753872910453e-01,-4.461977,-0.272973
229.248047,5.939898884923123e-01,-4.524419,-0.270494
229.980469,5.898111353195382e-01,-4.585741,-0.268071
230.712891,5.855933500617007e-01,-4.648077,-0.265602
231.445312,5.812585930691663e-01,-4.712612,-0.262820
232.177734,5.768489751161791e-01,-4.778757,-0.259346
232.910156,5.726390603210345e-01,-4.842381,-0.255058
233.642578,5.687647402241554e-01,-4.901347,-0.250141
234.375000,5.652732718742909e-01,-4.954831,-0.244773
235.107422,5.621923028836417e-01,-5.002302,-0.239103
235.839844,5.595280093703590e-01,-5.043563,-0.233293
236.572266,5.572826333062759e-01,-5.078490,-0.227441
237.304688,5.555121034022891e-01,-5.106129,-0.221883
238.037109,5.539364465488035e-01,-5.130801,-0.216802
238.769531,5.524892030818012e-01,-5.153524,-0.211996
239.501953,5.511688292218084e-01,-5.174307,-0.207386
240.234375,5.499931308086936e-01,-5.192855,-0.202946
240.966797,5.489886659528206e-01,-5.208732,-0.198734
241.699219,5.481472118988585e-01,-5.222056,-0.194873
242.431641,5.473662476339967e-01,-5.234440,-0.191423
243.164062,5.466226730903549e-01,-5.246247,-0.188329
243.896484,5.458401969839889e-01,-5.258690,-0.185669
244.628906,5.449472555189702e-01,-5.272911,-0.183185
245.361328,5.440409480403369e-01,-5.287368,-0.180891
246.093750,5.430234981222122e-01,-5.303628,-0.178797
246.826172,5.419185636583601e-01,-5.321319,-0.176711
247.558594,5.408189942650246e-01,-5.338961,-0.174547
248.291016,5.398165314604756e-01,-5.355076,-0.172453
249.023438,5.389442761875903e-01,-5.369123,-0.170710
249.755859,5.380321502038978e-01,-5.383835,-0.169536
250.488281,5.368464489883397e-01,-5.402998,-0.168969
251.220703,5.353061465572780e-01,-5.427955,-0.168456
251.953125,5.334906106802556e-01,-5.457464,-0.167896
252.685547,5.313919060409898e-01,-5.491701,-0.167131
253.417969,5.291120340346944e-01,-5.529047,-0.166050
254.150391,5.266832232797504e-01,-5.569010,-0.164640
254.882812,5.241294923353015e-01,-5.611228,-0.162864
255.615234,5.214535888174431e-01,-5.655687,-0.160604
256.347656,5.187683632075026e-01,-5.700530,-0.157760
257.080078,5.162033307594540e-01,-5.743584,-0.154321
257.812500,5.138240477344417e-01,-5.783711,-0.150554
258.544922,5.116215733922770e-01,-5.821023,-0.146631
259.277344,5.095199946833842e-01,-5.856775,-0.142613
260.009766,5.075064437757001e-01,-5.891169,-0.138453
260.742188,5.055884695525471e-01,-5.924057,-0.134161
261.474609,5.037767330591262e-01,-5.955238,-0.129725
262.207031,5.021321429483756e-01,-5.983640,-0.125266
262.939453,5.005468850613779e-01,-6.011105,-0.120913
263.671875,4.989695662900795e-01,-6.038519,-0.116584
264.404297,4.973810161688525e-01,-6.066216,-0.112125
265.136719,4.958327497340457e-01,-6.093296,-0.107430
265.869141,4.944566985824650e-01,-6.117435,-0.102469
266.601562,4.932730021286720e-01,-6.138253,-0.097576
267.333984,4.922148339098877e-01,-6.156906,-0.092925
268.066406,4.911247594216690e-01,-6.176163,-0.088455
268.798828,4.899828103768551e-01,-6.196383,-0.083968
269.531250,4.888520293474934e-01,-6.216452,-0.079218
270.263672,4.878586166512655e-01,-6.234120,-0.074308
270.996094,4.870600575468846e-01,-6.248350,-0.069423
271.728516,4.863752514643244e-01,-6.260571,-0.064805
272.460938,4.857115318134030e-01,-6.272432,-0.060542
273.193359,4.849269026977655e-01,-6.286474,-0.056461
273.925781,4.839913292861738e-01,-6.303248,-0.052341
274.658203,4.829944925173782e-01,-6.321156,-0.047834
275.390625,4.820539365172199e-01,-6.338087,-0.042992
276.123047,4.812462007200987e-01,-6.352654,-0.037873
276.855469,4.806517927155162e-01,-6.363389,-0.032486
277.587891,4.802934644768300e-01,-6.369866,-0.027183
278.320312,4.801639302596026e-01,-6.372209,-0.022041
279.052734,4.802363555202435e-01,-6.370899,-0.017188
279.785156,4.804455060547737e-01,-6.367117,-0.012846
280.517578,4.807033012359314e-01,-6.362458,-0.009057
281.250000,4.808784702250621e-01,-6.359293,-0.005728
281.982422,4.810066165663079e-01,-6.356979,-0.002714
282.714844,4.810705001334460e-01,-6.355825,-0.000218
283.447266,4.808571318421436e-01,-6.359679,0.001957
284.179688,4.804340684644424e-01,-6.367324,0.004002
284.912109,4.797972423101384e-01,-6.378845,0.006043
285.644531,4.789063289308268e-01,-6.394988,0.008191
286.376953,4.777838834361797e-01,-6.415370,0.010588
287.109375,4.765107829841290e-01,-6.438545,0.013530
287.841797,4.751871668106187e-01,-6.462706,0.016992
288.574219,4.739010949009698e-01,-6.486246,0.020961
289.306641,4.727198346143555e-01,-6.507923,0.025422
290.039062,4.717099483052691e-01,-6.526499,0.030201
290.771484,4.709287616975790e-01,-6.540896,0.035173
291.503906,4.703518669980768e-01,-6.551543,0.040164
292.236328,4.699674654971855e-01,-6.558644,0.044931
292.968750,4.696987265375420e-01,-6.563612,0.049440
293.701172,4.694916969772612e-01,-6.567442,0.053643
294.433594,4.693127553966981e-01,-6.570753,0.057459
295.166016,4.690662207168533e-01,-6.575317,0.060890
295.898438,4.686095913595383e-01,-6.583777,0.063877
296.630859,4.678696355406808e-01,-6.597503,0.066948
297.363281,4.668404852824376e-01,-6.616630,0.070357
298.095703,4.657757940595196e-01,-6.636462,0.074482
298.828125,4.647988273777661e-01,-6.654700,0.079086
299.560547,4.640557105877959e-01,-6.668598,0.083894
300.292969,4.633828020676564e-01,-6.681202,0.088520
301.025391,4.626977557362022e-01,-6.694052,0.093083
301.757812,4.619251175761211e-01,-6.708568,0.097720
302.490234,4.611359853482556e-01,-6.723420,0.102656
303.222656,4.603855626788075e-01,-6.737566,0.107875
303.955078,4.597637011709875e-01,-6.749306,0.113328
304.687500,4.592640421777998e-01,-6.758751,0.118858
305.419922,4.588962991874805e-01,-6.765709,0.124251
306.152344,4.585125566889957e-01,-6.772975,0.129474
306.884766,4.580782879801293e-01,-6.781206,0.134648
307.617188,4.575448752328957e-01,-6.791326,0.139959
308.349609,4.569526436379704e-01,-6.802576,0.145537
309.082031,4.563453798561519e-01,-6.814127,0.151619
309.814453,4.558615672881066e-01,-6.823340,0.158140
310.546875,4.555897998439868e-01,-6.828520,0.165158
311.279297,4.555737365914893e-01,-6.828826,0.172235
312.011719,4.558217474266393e-01,-6.824099,0.179348
312.744141,4.562722642287015e-01,-6.815519,0.186369
313.476562,4.569446134123251e-01,-6.802729,0.193111
314.208984,4.577617196124057e-01,-6.787211,0.199582
314.941406,4.586681485042011e-01,-6.770028,0.205691
315.673828,4.596259152940784e-01,-6.751910,0.211539
316.406250,4.606428604449535e-01,-6.732713,0.217192
317.138672,4.617104615028085e-01,-6.712606,0.222535
317.871094,4.627737037996233e-01,-6.692627,0.227647
318.603516,4.638429843732929e-01,-6.672580,0.232586
319.335938,4.649241016498853e-01,-6.652359,0.237338
320.068359,4.660040515595379e-01,-6.632206,0.241898
320.800781,4.670677640947140e-01,-6.612402,0.246235
321.533203,4.680627066975108e-01,-6.593919,0.250432
322.265625,4.690141488157360e-01,-6.576281,0.254528
322.998047,4.699153740262781e-01,-6.559607,0.258557
323.730469,4.707285147614983e-01,-6.544590,0.262547
324.462891,4.714842067381871e-01,-6.530657,0.266637
325.195312,4.721842690521747e-01,-6.517770,0.270922
325.927734,4.729906305710005e-01,-6.502949,0.275528
326.660156,4.739353140470413e-01,-6.485619,0.280117
327.392578,4.750634512026178e-01,-6.464968,0.284618
328.125000,4.762804021306905e-01,-6.442746,0.288781
328.857422,4.775518927170630e-01,-6.419589,0.292613
329.589844,4.787983412712327e-01,-6.396947,0.296072
330.322266,4.800034212992834e-01,-6.375113,0.299228
331.054688,4.811234041501513e-01,-6.354870,0.302040
331.787109,4.820893558657621e-01,-6.337449,0.304374
332.519531,4.827240875273898e-01,-6.326021,0.306612
333.251953,4.830245190929705e-01,-6.320616,0.308750
333.984375,4.830034114744359e-01,-6.320996,0.311544
334.716797,4.828444392671143e-01,-6.323855,0.314869
335.449219,4.826554398085909e-01,-6.327256,0.318908
336.181641,4.825688333540860e-01,-6.328815,0.323413
336.914062,4.825760065316573e-01,-6.328685,0.328333
337.646484,4.826994312532384e-01,-6.326464,0.333519
338.378906,4.829805521019645e-01,-6.321407,0.338999
339.111328,4.833792845330237e-01,-6.314239,0.344584
339.843750,4.839271472619338e-01,-6.304400,0.350287
340.576172,4.845600333082772e-01,-6.293048,0.356093
341.308594,4.853054618111549e-01,-6.279696,0.362001
342.041016,4.862258301619992e-01,-6.263239,0.368142
342.773438,4.873295270960420e-01,-6.243545,0.374201
343.505859,4.886609703238595e-01,-6.219847,0.380216
344.238281,4.901132130507957e-01,-6.194072,0.385884
344.970703,4.916386298942286e-01,-6.167080,0.391281
345.703125,4.930967844498230e-01,-6.141357,0.396344
346.435547,4.944120771129881e-01,-6.118219,0.401538
347.167969,4.957540314826996e-01,-6.094675,0.407012
347.900391,4.971532308629699e-01,-6.070195,0.412740
348.632812,4.987483481313266e-01,-6.042371,0.418726
349.365234,5.005059677499482e-01,-6.011815,0.424907
350.097656,5.026688215499362e-01,-5.974361,0.431039
350.830078,5.050255719136943e-01,-5.933733,0.436908
351.562500,5.076477309683018e-01,-5.888751,0.442327
352.294922,5.103348662013419e-01,-5.842895,0.447270
353.027344,5.130608078902144e-01,-5.796623,0.451823
353.759766,5.157538152464318e-01,-5.751151,0.456071
354.492188,5.184281842535500e-01,-5.706228,0.460186
355.224609,5.211074957624574e-01,-5.661454,0.464198
355.957031,5.238244082310423e-01,-5.616285,0.468208
356.689453,5.266658632575992e-01,-5.569297,0.472117
357.421875,5.296135807695482e-01,-5.520818,0.475924
358.154297,5.327226216641794e-01,-5.469977,0.479432
358.886719,5.359034778154073e-01,-5.418268,0.482635
359.619141,5.391516128575651e-01,-5.365782,0.485504
360.351562,5.424735431040368e-01,-5.312429,0.488054
361.083984,5.458402755077141e-01,-5.258688,0.490096
361.816406,5.491023428836905e-01,-5.206934,0.491693
362.548828,5.522910575739720e-01,-5.156640,0.492912
363.281250,5.552532097772933e-01,-5.110178,0.493858
364.013672,5.580977611982993e-01,-5.065794,0.494613
364.746094,5.606934259750378e-01,-5.025491,0.495346
365.478516,5.632184148947545e-01,-4.986463,0.496140
366.210938,5.656678168916788e-01,-4.948771,0.496948
366.943359,5.680474136970366e-01,-4.912308,0.497676
367.675781,5.703450510496152e-01,-4.877246,0.498438
368.408203,5.725773875108140e-01,-4.843316,0.499138
369.140625,5.747453063695207e-01,-4.810491,0.499829
