Frequency_Hz,Magnitude_Linear,Magnitude_dB,Phase_Radians
308.804608,4.403719053297317e-01,-7.123608,0.131633
311.745604,4.369235908152745e-01,-7.191890,0.151969
314.686600,4.358510730302936e-01,-7.213238,0.177916
317.627596,4.372251480994164e-01,-7.185897,0.203974
320.568593,4.409085405946935e-01,-7.113030,0.228468
323.509589,4.461349165241457e-01,-7.010676,0.247429
326.450585,4.505624402996050e-01,-6.924900,0.262102
329.391581,4.540686796814362e-01,-6.857569,0.275099
332.332578,4.565485427534417e-01,-6.810261,0.287560
335.273574,4.574353434649203e-01,-6.793406,0.302513
338.214570,4.599910229445644e-01,-6.745013,0.321731
341.155566,4.638903370676250e-01,-6.671693,0.338293
344.096563,4.669088236703302e-01,-6.615358,0.352554
347.037559,4.677559556640893e-01,-6.599613,0.369745
349.978555,4.695698853643951e-01,-6.565995,0.396286
352.919551,4.767477276121915e-01,-6.434227,0.425550
355.860548,4.873882261756245e-01,-6.242499,0.450932
358.801544,5.015680625899817e-01,-5.993403,0.471395
361.742540,5.182838262151457e-01,-5.708647,0.481837
364.683537,5.334285526158276e-01,-5.458475,0.481717
367.624533,5.446590827889808e-01,-5.277505,0.477992
370.565529,5.533621763008540e-01,-5.139811,0.475003
373.506525,5.607926527837154e-01,-5.023954,0.472834
376.447522,5.659361501569952e-01,-4.944651,0.470762
379.388518,5.703967579750112e-01,-4.876459,0.475340
382.329514,5.777260911242175e-01,-4.765560,0.479216
385.270510,5.843197506054040e-01,-4.666989,0.482254
388.211507,5.912922222058049e-01,-4.563957,0.484710
391.152503,5.973136843620768e-01,-4.475951,0.487836
394.093499,6.046567971027921e-01,-4.369821,0.493052
397.034495,6.128831873260677e-01,-4.252446,0.496351
399.975492,6.216074386731693e-01,-4.129676,0.499219
402.916488,6.314378399996858e-01,-3.993388,0.500530
405.857484,6.411168751222390e-01,-3.861256,0.499435
408.798480,6.502707887038460e-01,-3.738115,0.496642
411.739477,6.580344855007978e-01,-3.635027,0.492321
414.680473,6.652238402647851e-01,-3.540644,0.489841
417.621469,6.733138402291778e-01,-3.435649,0.486469
420.562466,6.809720779340860e-01,-3.337414,0.480062
423.503462,6.846737704021951e-01,-3.290326,0.473538
426.444458,6.884123236462408e-01,-3.243027,0.471722
429.385454,6.927336605871152e-01,-3.188674,0.470121
432.326451,6.978411362846330e-01,-3.124869,0.472517
435.267447,7.067416991233800e-01,-3.014786,0.472945
438.208443,7.161258109962941e-01,-2.900213,0.467969
441.149439,7.235410747357760e-01,-2.810736,0.460741
444.090436,7.294794162274247e-01,-2.739739,0.453683
447.031432,7.347176755197337e-01,-2.677590,0.444725
449.972428,7.371993622127400e-01,-2.648301,0.435203
452.913424,7.362893079849722e-01,-2.659030,0.426970
455.854421,7.330739902046396e-01,-2.697044,0.425792
458.795417,7.337708301634359e-01,-2.688791,0.430786
461.736413,7.385570734226904e-01,-2.632319,0.434357
464.677409,7.450844928017610e-01,-2.555890,0.435527
467.618406,7.525020701817055e-01,-2.469846,0.433707
470.559402,7.592508135478913e-01,-2.392295,0.429738
473.500398,7.652453717939550e-01,-2.323986,0.423226
476.441395,7.688166187155341e-01,-2.283545,0.415590
479.382391,7.697270641181400e-01,-2.273265,0.408414
482.323387,7.685452544919176e-01,-2.286611,0.406159
485.264383,7.696955781147605e-01,-2.273620,0.407700
488.205380,7.747342416271821e-01,-2.216945,0.409280
491.146376,7.807150852274394e-01,-2.150149,0.407480
494.087372,7.859535742051915e-01,-2.092062,0.403131
497.028368,7.899649320598293e-01,-2.047844,0.398605
499.969365,7.949620132673936e-01,-1.993072,0.394030
502.910361,7.996179422620198e-01,-1.942349,0.386293
505.851357,8.011198120221416e-01,-1.926051,0.376721
508.792353,7.984407917828882e-01,-1.955146,0.368900
511.733350,7.948198793854638e-01,-1.994626,0.366352
514.674346,7.934910959526906e-01,-2.009159,0.368520
517.615342,7.956703238398023e-01,-1.985337,0.369488
520.556338,7.988922492802367e-01,-1.950236,0.367989
523.497335,8.004838621727348e-01,-1.932948,0.365083
526.438331,8.013856945480877e-01,-1.923168,0.363331
529.379327,8.032354869405789e-01,-1.903142,0.362780
532.320324,8.065564009536498e-01,-1.867305,0.359892
535.261320,8.071586953123410e-01,-1.860821,0.354708
538.202316,8.054818703961730e-01,-1.878885,0.352313
541.143312,8.046197343292993e-01,-1.888186,0.353422
544.084309,8.062138876319512e-01,-1.870995,0.354231
547.025305,8.077065729876864e-01,-1.854928,0.354994
549.966301,8.100091859736595e-01,-1.830201,0.355701
552.907297,8.138660119709468e-01,-1.788942,0.355532
555.848294,8.171665889745060e-01,-1.753788,0.352174
558.789290,8.178538919459432e-01,-1.746486,0.349554
561.730286,8.191207622379445e-01,-1.733041,0.348925
564.671282,8.208310608254044e-01,-1.714924,0.348283
567.612279,8.231823025111680e-01,-1.690079,0.348430
570.553275,8.272469105311506e-01,-1.647297,0.348255
573.494271,8.327126340248757e-01,-1.590097,0.345512
576.435267,8.380032261720124e-01,-1.535086,0.339253
579.376264,8.396322457020703e-01,-1.518218,0.330387
582.317260,8.390305460126201e-01,-1.524445,0.322214
585.258256,8.356398546711581e-01,-1.559617,0.314973
588.199252,8.311167093041483e-01,-1.606760,0.310215
591.140249,8.249057009579395e-01,-1.671914,0.308143
594.081245,8.199861051309070e-01,-1.723870,0.310705
597.022241,8.173008897792328e-01,-1.752361,0.314717
599.963238,8.159663259575822e-01,-1.766555,0.317570
602.904234,8.149562250788416e-01,-1.777314,0.322363
605.845230,8.168172238110661e-01,-1.757502,0.327593
608.786226,8.202515728362963e-01,-1.721059,0.329294
611.727223,8.228648615326980e-01,-1.693430,0.329791
614.668219,8.252232589993475e-01,-1.668571,0.329054
617.609215,8.264652748621276e-01,-1.655508,0.328166
620.550211,8.283413350672238e-01,-1.635813,0.327207
623.491208,8.283663308323498e-01,-1.635551,0.324024
626.432204,8.265138448675885e-01,-1.654997,0.322264
629.373200,8.241070388103634e-01,-1.680328,0.323231
632.314196,8.216899056099922e-01,-1.705841,0.325072
635.255193,8.199861619994853e-01,-1.723870,0.330110
638.196189,8.210069044358055e-01,-1.713064,0.336552
641.137185,8.254218278122655e-01,-1.666481,0.342307
644.078181,8.312184346276310e-01,-1.605697,0.342793
647.019178,8.354509607315274e-01,-1.561581,0.340373
649.960174,8.371186641788890e-01,-1.544260,0.336840
652.901170,8.368484452477465e-01,-1.547064,0.333296
655.842167,8.349066893016222e-01,-1.567241,0.331863
658.783163,8.321496062291218e-01,-1.595972,0.331774
661.724159,8.299490817581411e-01,-1.618971,0.333490
664.665155,8.268889688401125e-01,-1.651056,0.336259
667.606152,8.241183656805864e-01,-1.680208,0.341805
670.547148,8.231987016476231e-01,-1.689906,0.349761
673.488144,8.248962483095170e-01,-1.672013,0.358286
676.429140,8.291371170886750e-01,-1.627473,0.365744
679.370137,8.347425554038311e-01,-1.568949,0.370656
682.311133,8.401809585878587e-01,-1.512543,0.373058
685.252129,8.447200404256665e-01,-1.465744,0.374745
688.193125,8.492671615012800e-01,-1.419113,0.375674
691.134122,8.523308275237934e-01,-1.387836,0.375410
694.075118,8.555212987905907e-01,-1.355383,0.376568
697.016114,8.588605493993935e-01,-1.321547,0.376412
699.957110,8.602723564884778e-01,-1.307281,0.376470
702.898107,8.619010845151179e-01,-1.290851,0.378241
705.839103,8.648573951145309e-01,-1.261110,0.380001
708.780099,8.670821819786029e-01,-1.238795,0.379014
711.721096,8.661870969939761e-01,-1.247766,0.379934
714.662092,8.683475812465141e-01,-1.226128,0.385279
717.603088,8.714359718739420e-01,-1.195290,0.387300
720.544084,8.742950520692176e-01,-1.166840,0.388375
723.485081,8.750830239349032e-01,-1.159015,0.388788
726.426077,8.739309435223754e-01,-1.170458,0.391885
729.367073,8.740436881601680e-01,-1.169337,0.398097
732.308069,8.765337064939842e-01,-1.144628,0.405328
735.249066,8.806398890581412e-01,-1.104033,0.411353
738.190062,8.847402996802017e-01,-1.063684,0.417166
741.131058,8.905436667960720e-01,-1.006896,0.424289
744.072054,8.980396528871502e-01,-0.934090,0.428695
747.013051,9.048379963398867e-01,-0.868583,0.431273
749.954047,9.104731978916794e-01,-0.814657,0.433649
752.895043,9.157931827534926e-01,-0.764052,0.437013
755.836039,9.220061143304075e-01,-0.705324,0.441024
758.777036,9.284771415357133e-01,-0.644576,0.445132
761.718032,9.368858276934511e-01,-0.566267,0.449313
764.659028,9.456433942959341e-01,-0.485452,0.452305
767.600025,9.554543306766871e-01,-0.395801,0.454379
770.541021,9.652937153478398e-01,-0.306810,0.454534
773.482017,9.732728190704871e-01,-0.235308,0.454616
776.423013,9.822363936998868e-01,-0.155680,0.455021
779.364010,9.913166923247739e-01,-0.075752,0.454761
782.305006,1.000378281299247e+00,0.003285,0.453691
785.246002,1.008552164117321e+00,0.073967,0.452592
788.186998,1.016941761149756e+00,0.145922,0.452009
791.127995,1.026294661505896e+00,0.225441,0.450558
794.068991,1.034743425191547e+00,0.296654,0.448697
797.009987,1.043105487296328e+00,0.366565,0.446627
799.950983,1.050779486798396e+00,0.430232,0.445566
802.891980,1.060577450106117e+00,0.510848,0.444113
805.832976,1.070412303841197e+00,0.591022,0.441059
808.773972,1.079150402198111e+00,0.661640,0.437042
811.714968,1.086552836705769e+00,0.721017,0.432307
814.655965,1.090755023038483e+00,0.754544,0.429194
817.596961,1.095944101915396e+00,0.795768,0.428568
820.537957,1.102377670994967e+00,0.846608,0.429509
823.478953,1.112172995891192e+00,0.923447,0.430769
826.419950,1.123369790258126e+00,1.010455,0.430780
829.360946,1.135803304857729e+00,1.106063,0.429799
832.301942,1.149492414779359e+00,1.210122,0.427405
835.242939,1.163458753993327e+00,1.315020,0.422987
838.183935,1.176556404219135e+00,1.412255,0.416627
841.124931,1.187624617685216e+00,1.493584,0.408935
844.065927,1.196275735217431e+00,1.556626,0.401297
847.006924,1.203921272578930e+00,1.611962,0.395280
849.947920,1.212173585032183e+00,1.671296,0.390212
852.888916,1.220167416284650e+00,1.728388,0.384173
855.829912,1.227660970242474e+00,1.781569,0.380760
858.770909,1.238004785388229e+00,1.854446,0.376456
861.711905,1.248563478684997e+00,1.928213,0.371721
864.652901,1.260325984778407e+00,2.009658,0.366017
867.593897,1.272156469771681e+00,2.090811,0.358891
870.534894,1.282853657180009e+00,2.163542,0.350403
873.475890,1.290074577014559e+00,2.212296,0.341988
876.416886,1.298957114350774e+00,2.271896,0.335531
879.357882,1.308483650124980e+00,2.335366,0.328022
882.298879,1.317306444906292e+00,2.393736,0.319575
885.239875,1.324968433517766e+00,2.444111,0.310984
888.180871,1.331060656374275e+00,2.483957,0.302600
891.121868,1.336441291576444e+00,2.518998,0.297735
894.062864,1.347432460539650e+00,2.590140,0.291711
897.003860,1.358366193476133e+00,2.660337,0.283474
899.944856,1.366838099971134e+00,2.714342,0.274586
902.885853,1.376200178866958e+00,2.773632,0.266256
905.826849,1.385797114513730e+00,2.833993,0.257014
908.767845,1.394652472226341e+00,2.889320,0.246779
911.708841,1.402832638573637e+00,2.940117,0.236556
914.649838,1.410732415994794e+00,2.988893,0.225603
917.590834,1.417390197145829e+00,3.029788,0.214327
920.531830,1.422750685095469e+00,3.062576,0.203065
923.472826,1.426810185063442e+00,3.087324,0.192283
926.413823,1.431754799741912e+00,3.117373,0.182296
929.354819,1.436975219140962e+00,3.148986,0.171710
932.295815,1.441595366672038e+00,3.176868,0.160385
935.236811,1.445003746298956e+00,3.197379,0.149068
938.177808,1.447346605423355e+00,3.211451,0.138616
941.118804,1.450898449475610e+00,3.232740,0.128491
944.059800,1.455675454794615e+00,3.261291,0.117715
947.000797,1.458660623756417e+00,3.279085,0.105417
949.941793,1.461349932143239e+00,3.295084,0.093957
952.882789,1.464085831131723e+00,3.311331,0.080822
955.823785,1.464298149517928e+00,3.312590,0.067099
958.764782,1.460876078473043e+00,3.292268,0.054419
961.705778,1.458544141044169e+00,3.278392,0.043075
964.646774,1.455533872373761e+00,3.260446,0.031341
967.587770,1.451551570714007e+00,3.236649,0.019940
970.528767,1.446822232587600e+00,3.208303,0.009438
973.469763,1.442119441268138e+00,3.180025,-0.000717
976.410759,1.436294704314133e+00,3.144871,-0.010185
979.351755,1.431453818664262e+00,3.115547,-0.018482
982.292752,1.427653273911033e+00,3.092455,-0.026515
985.233748,1.424544579510581e+00,3.073521,-0.035168
988.174744,1.421271432851752e+00,3.053541,-0.044590
991.115740,1.415669427421680e+00,3.019237,-0.053682
994.056737,1.410978555839565e+00,2.990408,-0.061728
996.997733,1.405900123292680e+00,2.959089,-0.070106
999.938729,1.401109060965166e+00,2.929439,-0.076777
1002.879726,1.399200232359823e+00,2.917597,-0.084833
1005.820722,1.396149844059339e+00,2.898641,-0.094291
1008.761718,1.390158645440849e+00,2.861287,-0.104644
1011.702714,1.382109849198660e+00,2.810851,-0.113926
1014.643711,1.373078959480128e+00,2.753910,-0.120446
1017.584707,1.366191796803143e+00,2.710233,-0.125860
1020.525703,1.361416536433221e+00,2.679820,-0.130763
1023.466699,1.359189985371925e+00,2.665603,-0.135638
1026.407696,1.358002627453889e+00,2.658012,-0.143206
1029.348692,1.355784084712153e+00,2.643811,-0.152104
1032.289688,1.351458240420321e+00,2.616053,-0.161650
1035.230684,1.345271095507751e+00,2.576196,-0.171335
1038.171681,1.338934324609049e+00,2.535186,-0.179867
1041.112677,1.332760560747367e+00,2.495043,-0.190171
1044.053673,1.321580818305777e+00,2.421875,-0.199453
1046.994669,1.310407963744943e+00,2.348130,-0.206469
1049.935666,1.299890398547000e+00,2.278135,-0.211782
1052.876662,1.290415111747866e+00,2.214589,-0.216039
1055.817658,1.282961073032391e+00,2.164270,-0.220263
1058.758654,1.275605599692140e+00,2.114328,-0.224594
1061.699651,1.269319354038156e+00,2.071418,-0.228143
1064.640647,1.264427230250205e+00,2.037877,-0.232580
1067.581643,1.260500557616744e+00,2.010861,-0.238482
1070.522640,1.253208708956411e+00,1.960468,-0.245722
1073.463636,1.245974148866392e+00,1.910181,-0.250557
1076.404632,1.240067246824778e+00,1.868905,-0.256030
1079.345628,1.234233964934609e+00,1.827950,-0.262209
1082.286625,1.226982246916726e+00,1.776766,-0.269299
1085.227621,1.218618442186542e+00,1.717355,-0.276320
1088.168617,1.208936937884485e+00,1.648073,-0.282398
1091.109613,1.198544866413519e+00,1.573086,-0.287570
1094.050610,1.188242227753708e+00,1.498100,-0.291583
1096.991606,1.178445174214417e+00,1.426188,-0.294258
1099.932602,1.170348974110659e+00,1.366308,-0.297187
1102.873598,1.161557751027024e+00,1.300816,-0.300349
1105.814595,1.152700903226297e+00,1.234333,-0.302719
1108.755591,1.144126371274039e+00,1.169480,-0.303845
1111.696587,1.138108728881251e+00,1.123675,-0.304950
1114.637583,1.132861065944931e+00,1.083533,-0.306943
1117.578580,1.127620226471540e+00,1.043257,-0.310711
1120.519576,1.120972831591703e+00,0.991902,-0.314761
1123.460572,1.112918479390855e+00,0.929267,-0.318896
1126.401569,1.104301541720195e+00,0.861754,-0.322264
1129.342565,1.095264616026420e+00,0.790381,-0.324458
1132.283561,1.087153676136069e+00,0.725819,-0.326178
1135.224557,1.078252822393159e+00,0.654412,-0.328315
1138.165554,1.068764683617613e+00,0.577642,-0.328630
1141.106550,1.060137432499290e+00,0.507243,-0.327780
1144.047546,1.053399646641142e+00,0.451863,-0.325576
1146.988542,1.048033368033619e+00,0.407502,-0.323583
1149.929539,1.044731001215265e+00,0.380090,-0.323227
1152.870535,1.040159660355358e+00,0.342000,-0.324362
1155.811531,1.035286836848870e+00,0.301214,-0.325174
1158.752527,1.030457760594045e+00,0.260604,-0.326218
1161.693524,1.025022220812520e+00,0.214666,-0.327381
1164.634520,1.019832554967153e+00,0.170577,-0.327925
1167.575516,1.015162627530712e+00,0.130712,-0.329414
1170.516512,1.008503786466515e+00,0.073551,-0.330995
1173.457509,1.002034289095112e+00,0.017652,-0.330835
1176.398505,9.961777143050468e-01,-0.033264,-0.329984
1179.339501,9.924470980745553e-01,-0.065853,-0.329366
1182.280498,9.878674023955785e-01,-0.106027,-0.330919
1185.221494,9.821080300280731e-01,-0.156815,-0.331510
1188.162490,9.764580101858548e-01,-0.206929,-0.331698
1191.103486,9.705270457249862e-01,-0.259847,-0.331833
1194.044483,9.643074991825680e-01,-0.315689,-0.330949
1196.985479,9.588241637050393e-01,-0.365221,-0.329487
1199.926475,9.534474229928274e-01,-0.414065,-0.327745
1202.867471,9.482188471533038e-01,-0.461828,-0.324852
1205.808468,9.455905212057553e-01,-0.485938,-0.321711
1208.749464,9.435140069142001e-01,-0.505033,-0.319794
1211.690460,9.418793100808706e-01,-0.520095,-0.319282
1214.631456,9.396726450879969e-01,-0.540468,-0.319812
1217.572453,9.366905152896362e-01,-0.568078,-0.321578
1220.513449,9.323400672484481e-01,-0.608513,-0.322642
1223.454445,9.269189569114517e-01,-0.659165,-0.323126
1226.395441,9.218480051291957e-01,-0.706814,-0.321356
1229.336438,9.183626824179744e-01,-0.739715,-0.319941
1232.277434,9.153953410190888e-01,-0.767826,-0.318902
1235.218430,9.122790768307993e-01,-0.797446,-0.319334
1238.159427,9.074965463044549e-01,-0.843100,-0.319077
1241.100423,9.031568988849672e-01,-0.884736,-0.317570
1244.041419,8.991917329892349e-01,-0.922954,-0.315537
1246.982415,8.964177892536366e-01,-0.949791,-0.313497
1249.923412,8.943235858028721e-01,-0.970106,-0.311591
1252.864408,8.929200589232769e-01,-0.983748,-0.311549
1255.805404,8.898418051118315e-01,-1.013744,-0.312528
1258.746400,8.860222195317119e-01,-1.051108,-0.313610
1261.687397,8.808451926781595e-01,-1.102008,-0.313125
1264.628393,8.762097547812845e-01,-1.147838,-0.311147
1267.569389,8.721603455102017e-01,-1.188073,-0.307651
1270.510385,8.708672988157697e-01,-1.200960,-0.305029
1273.451382,8.693268467568334e-01,-1.216338,-0.304351
1276.392378,8.674540858019462e-01,-1.235070,-0.304734
1279.333374,8.634669944576094e-01,-1.275085,-0.305511
1282.274370,8.592511075117341e-01,-1.317598,-0.304873
1285.215367,8.550745792908730e-01,-1.359920,-0.303687
1288.156363,8.505129004949156e-01,-1.406382,-0.302045
1291.097359,8.459312361244157e-01,-1.453299,-0.298657
1294.038355,8.429612952270786e-01,-1.483847,-0.294704
1296.979352,8.410187953320146e-01,-1.503886,-0.290103
1299.920348,8.405397143977654e-01,-1.508835,-0.287690
1302.861344,8.386766803663206e-01,-1.528109,-0.286674
1305.802341,8.364531301145527e-01,-1.551168,-0.284861
1308.743337,8.342421489832724e-01,-1.574157,-0.282728
1311.684333,8.325929248371731e-01,-1.591346,-0.279922
1314.625329,8.315757837353178e-01,-1.601963,-0.278125
1317.566326,8.300801406579885e-01,-1.617600,-0.276871
1320.507322,8.284886038543848e-01,-1.634269,-0.275480
1323.448318,8.268979376048644e-01,-1.650962,-0.274138
1326.389314,8.253099900704751e-01,-1.667658,-0.272890
1329.330311,8.237232354208305e-01,-1.684374,-0.271847
1332.271307,8.216859578412380e-01,-1.705883,-0.270941
1335.212303,8.196239229073445e-01,-1.727707,-0.269448
1338.153299,8.180580320681996e-01,-1.744318,-0.268200
1341.094296,8.157896766594778e-01,-1.768436,-0.267955
1344.035292,8.125624251612823e-01,-1.802865,-0.266098
1346.976288,8.106336977792848e-01,-1.823507,-0.263019
1349.917284,8.091031884247071e-01,-1.839922,-0.260770
1352.858281,8.075923719723549e-01,-1.856156,-0.258687
1355.799277,8.060904962160361e-01,-1.872324,-0.256614
1358.740273,8.045965594490150e-01,-1.888437,-0.254391
1361.681270,8.037972450427783e-01,-1.897070,-0.251763
1364.622266,8.033797818822798e-01,-1.901582,-0.250281
1367.563262,8.024887486528780e-01,-1.911221,-0.249407
1370.504258,8.012880674220938e-01,-1.924226,-0.249189
1373.445255,7.987534578234157e-01,-1.951745,-0.248071
1376.386251,7.969046994533947e-01,-1.971872,-0.245216
1379.327247,7.959720705988482e-01,-1.982043,-0.243147
1382.268243,7.950292912022675e-01,-1.992337,-0.241466
1385.209240,7.940497315296247e-01,-2.003046,-0.240262
1388.150236,7.921481861401338e-01,-2.023871,-0.238908
1391.091232,7.904549289128937e-01,-2.042458,-0.236026
1394.032228,7.900228229011477e-01,-2.047207,-0.233597
1396.973225,7.895904549450495e-01,-2.051962,-0.231809
1399.914221,7.891635774472141e-01,-2.056659,-0.230505
1402.855217,7.880082670512639e-01,-2.069385,-0.229754
1405.796213,7.865461947327070e-01,-2.085515,-0.228168
1408.737210,7.850854429586079e-01,-2.101662,-0.226037
1411.678206,7.838839406736554e-01,-2.114965,-0.222648
1414.619202,7.844259453301027e-01,-2.108961,-0.219866
1417.560199,7.848300746650713e-01,-2.104487,-0.218395
1420.501195,7.848793684400629e-01,-2.103942,-0.217017
1423.442191,7.852130849586170e-01,-2.100249,-0.215592
1426.383187,7.857709008499388e-01,-2.094081,-0.214963
1429.324184,7.859222338737257e-01,-2.092408,-0.215017
1432.265180,7.859208649517087e-01,-2.092424,-0.215412
1435.206176,7.850200031423509e-01,-2.102386,-0.215950
1438.147172,7.840324377268130e-01,-2.113319,-0.216003
1441.088169,7.830236716427418e-01,-2.124502,-0.216034
1444.029165,7.815750185612083e-01,-2.140587,-0.216724
1446.970161,7.790637139683521e-01,-2.168540,-0.216051
1449.911157,7.772949195386237e-01,-2.188283,-0.213649
1452.852154,7.762797592621828e-01,-2.199635,-0.211693
1455.793150,7.759353879352948e-01,-2.203489,-0.209507
1458.734146,7.759035792333943e-01,-2.203845,-0.208272
1461.675142,7.758762329917531e-01,-2.204151,-0.207587
1464.616139,7.757849777874365e-01,-2.205173,-0.207792
1467.557135,7.744131561718647e-01,-2.220546,-0.208089
1470.498131,7.730037578680765e-01,-2.236368,-0.207361
1473.439128,7.719976499586492e-01,-2.247680,-0.206528
1476.380124,7.709952731601668e-01,-2.258966,-0.205855
1479.321120,7.699815590752040e-01,-2.270394,-0.205377
1482.262116,7.682409659216357e-01,-2.290051,-0.205815
