Frequency_Hz,Magnitude_Linear,Magnitude_dB,Phase_Radians
63.720703,8.118541078017065e-01,-1.810440,-1.079377
64.453125,7.700323157077315e-01,-2.269821,-1.075080
65.185547,7.321145386025112e-01,-2.708419,-1.067097
65.917969,6.979929420962340e-01,-3.122979,-1.056252
66.650391,6.671026547950099e-01,-3.516147,-1.043945
67.382812,6.383337152027027e-01,-3.899044,-1.030476
68.115234,6.112901587802368e-01,-4.275052,-1.015474
68.847656,5.855119709063528e-01,-4.649284,-0.998571
69.580078,5.610393896559751e-01,-5.020133,-0.978702
70.312500,5.382097006737914e-01,-5.380970,-0.955350
71.044922,5.176109247148236e-01,-5.719931,-0.928220
71.777344,4.997201893341729e-01,-6.025462,-0.898693
72.509766,4.841217127360590e-01,-6.300909,-0.868295
73.242188,4.702160747538465e-01,-6.554051,-0.837303
73.974609,4.579093793975599e-01,-6.784409,-0.805754
74.707031,4.469703886952390e-01,-6.994425,-0.774338
75.439453,4.368740356941095e-01,-7.192875,-0.743025
76.171875,4.274895587425689e-01,-7.381490,-0.711146
76.904297,4.188378206634019e-01,-7.559082,-0.678401
77.636719,4.109277907162955e-01,-7.724690,-0.644388
78.369141,4.040335375765834e-01,-7.871652,-0.608954
79.101562,3.982361142625283e-01,-7.997187,-0.572467
79.833984,3.936823140007084e-01,-8.097082,-0.535231
80.566406,3.903736427094747e-01,-8.170390,-0.497960
81.298828,3.882097360540984e-01,-8.218672,-0.461330
82.031250,3.869182056104790e-01,-8.247617,-0.425553
82.763672,3.864870639987485e-01,-8.257301,-0.390498
83.496094,3.869162287105327e-01,-8.247661,-0.356671
84.228516,3.878927953424524e-01,-8.225766,-0.324492
84.960938,3.891293507949872e-01,-8.198120,-0.293349
85.693359,3.906671446499355e-01,-8.163862,-0.262469
86.425781,3.927621949003341e-01,-8.117406,-0.231548
87.158203,3.956136552408894e-01,-8.054575,-0.200924
87.890625,3.992677966758401e-01,-7.974714,-0.171027
88.623047,4.037441884657550e-01,-7.877874,-0.142138
89.355469,4.089720496951312e-01,-7.766127,-0.114744
90.087891,4.148020756704243e-01,-7.643182,-0.088773
90.820312,4.212539921661028e-01,-7.509119,-0.064152
91.552734,4.283608131862348e-01,-7.363805,-0.040965
92.285156,4.361448023251352e-01,-7.207386,-0.019432
93.017578,4.445612412951007e-01,-7.041368,0.000175
93.750000,4.534813663341956e-01,-6.868811,0.017618
94.482422,4.627197705696644e-01,-6.693639,0.032892
95.214844,4.721407891147379e-01,-6.518570,0.046040
95.947266,4.814050752167739e-01,-6.349787,0.057197
96.679688,4.903689878481390e-01,-6.189540,0.067343
97.412109,4.992295354806389e-01,-6.033995,0.077017
98.144531,5.083084383196417e-01,-5.877454,0.086682
98.876953,5.181183026683801e-01,-5.711421,0.095679
99.609375,5.286939093136300e-01,-5.535914,0.103038
100.341797,5.395454828142394e-01,-5.359439,0.107887
101.074219,5.501239011178806e-01,-5.190790,0.110812
101.806641,5.603453135275718e-01,-5.030885,0.112485
102.539062,5.703424159366394e-01,-4.877287,0.113162
103.271484,5.800555478144224e-01,-4.730608,0.112736
104.003906,5.892921164704943e-01,-4.593387,0.111406
104.736328,5.979861770093443e-01,-4.466177,0.109714
105.468750,6.064513734980098e-01,-4.344080,0.108128
106.201172,6.150949346706356e-01,-4.221157,0.106250
106.933594,6.239081799564850e-01,-4.097586,0.103283
107.666016,6.322580084231640e-01,-3.982113,0.098718
108.398438,6.395346219939329e-01,-3.882719,0.093482
109.130859,6.457689337237833e-01,-3.798457,0.088645
109.863281,6.515451961792933e-01,-3.721109,0.085200
110.595703,6.578076877412832e-01,-3.638021,0.082664
111.328125,6.647147063166687e-01,-3.547294,0.080032
112.060547,6.721737639875183e-01,-3.450369,0.076598
112.792969,6.798024215926561e-01,-3.352346,0.071977
113.525391,6.873728942351547e-01,-3.256152,0.066213
114.257812,6.946612056865291e-01,-3.164539,0.059112
114.990234,7.012106242372941e-01,-3.083030,0.050877
115.722656,7.068527502381573e-01,-3.013421,0.041963
116.455078,7.115085049388731e-01,-2.956398,0.032674
117.187500,7.149751927956358e-01,-2.914181,0.023444
117.919922,7.174908679597741e-01,-2.883672,0.015128
118.652344,7.196533157227518e-01,-2.857533,0.007770
119.384766,7.216630169949525e-01,-2.833311,0.000928
120.117188,7.234219365810453e-01,-2.812167,-0.005601
120.849609,7.247571717304887e-01,-2.796150,-0.011632
121.582031,7.259261278443861e-01,-2.782151,-0.016696
122.314453,7.272433361046381e-01,-2.766405,-0.020976
123.046875,7.289411663332609e-01,-2.746150,-0.024363
123.779297,7.315645391940891e-01,-2.714947,-0.027349
124.511719,7.351469368392520e-01,-2.672517,-0.030716
125.244141,7.396402390930840e-01,-2.619589,-0.035224
125.976562,7.444231457369279e-01,-2.563603,-0.041615
126.708984,7.488147074667009e-01,-2.512513,-0.049645
127.441406,7.526652939108351e-01,-2.467962,-0.058970
128.173828,7.557132421847748e-01,-2.432859,-0.069882
128.906250,7.570922611454474e-01,-2.417024,-0.081891
129.638672,7.567308087005223e-01,-2.421172,-0.094000
130.371094,7.546667936356402e-01,-2.444895,-0.105213
131.103516,7.517144683830450e-01,-2.478942,-0.115074
131.835938,7.481516289828131e-01,-2.520207,-0.123809
132.568359,7.441692816879817e-01,-2.566565,-0.131535
133.300781,7.397283553424270e-01,-2.618555,-0.138313
134.033203,7.348196973307862e-01,-2.676384,-0.143967
134.765625,7.294789020564197e-01,-2.739745,-0.147950
135.498047,7.244003200057861e-01,-2.800427,-0.149709
136.230469,7.204007160133219e-01,-2.848517,-0.149812
136.962891,7.176916024604686e-01,-2.881243,-0.149158
137.695312,7.162091633286339e-01,-2.899203,-0.148632
138.427734,7.156175878654881e-01,-2.906380,-0.148768
139.160156,7.155747317954874e-01,-2.906900,-0.149739
139.892578,7.159339964225661e-01,-2.902540,-0.151740
140.625000,7.163058593179479e-01,-2.898030,-0.154940
141.357422,7.163035534295602e-01,-2.898058,-0.159150
142.089844,7.157544734888434e-01,-2.904719,-0.163884
142.822266,7.148288301933183e-01,-2.915959,-0.168859
143.554688,7.135362383622499e-01,-2.931679,-0.174260
144.287109,7.116524361847051e-01,-2.954641,-0.180150
145.019531,7.088874015857192e-01,-2.988455,-0.186109
145.751953,7.052585817795607e-01,-3.033032,-0.191606
146.484375,7.011058015794783e-01,-3.084329,-0.196079
147.216797,6.968525914475849e-01,-3.137182,-0.199724
147.949219,6.925438146141635e-01,-3.191055,-0.202908
148.681641,6.880330823233477e-01,-3.247814,-0.205787
149.414062,6.831333632324061e-01,-3.309890,-0.208178
150.146484,6.778108129945598e-01,-3.377830,-0.209758
150.878906,6.721201279344373e-01,-3.451062,-0.209987
151.611328,6.665373325189166e-01,-3.523510,-0.208221
152.343750,6.618786661208602e-01,-3.584432,-0.204838
153.076172,6.582631857087184e-01,-3.632009,-0.200700
153.808594,6.557224962105249e-01,-3.665598,-0.196342
154.541016,6.542751241397716e-01,-3.684792,-0.192536
155.273438,6.533755839464491e-01,-3.696742,-0.189949
156.005859,6.525755090606478e-01,-3.707385,-0.188574
156.738281,6.514217336033746e-01,-3.722755,-0.188235
157.470703,6.495643246699648e-01,-3.747557,-0.188252
158.203125,6.470658243716504e-01,-3.781031,-0.187776
158.935547,6.443864007149644e-01,-3.817073,-0.186211
159.667969,6.419482085187549e-01,-3.850000,-0.183844
160.400391,6.398488714821019e-01,-3.878452,-0.181005
161.132812,6.380822310655723e-01,-3.902467,-0.177801
161.865234,6.367600316674185e-01,-3.920484,-0.174388
162.597656,6.358478407037741e-01,-3.932936,-0.171050
163.330078,6.353014013796812e-01,-3.940404,-0.167889
164.062500,6.350648479161841e-01,-3.943639,-0.165016
164.794922,6.351033299371978e-01,-3.943112,-0.162568
165.527344,6.352829088855191e-01,-3.940657,-0.160717
166.259766,6.354040483435821e-01,-3.939000,-0.159435
166.992188,6.352943822292518e-01,-3.940500,-0.158464
167.724609,6.350065743743958e-01,-3.944436,-0.157426
168.457031,6.347105333621906e-01,-3.948486,-0.156242
169.189453,6.344663439445184e-01,-3.951828,-0.154946
169.921875,6.343892841657097e-01,-3.952883,-0.153511
170.654297,6.346226316149415e-01,-3.949689,-0.152230
171.386719,6.350065096036845e-01,-3.944436,-0.151418
172.119141,6.353861425771222e-01,-3.939245,-0.150921
172.851562,6.359117185792935e-01,-3.932063,-0.150656
173.583984,6.365958200161627e-01,-3.922724,-0.151056
174.316406,6.372302275706027e-01,-3.914073,-0.152396
175.048828,6.374004583926440e-01,-3.911753,-0.154851
175.781250,6.365894419255532e-01,-3.922811,-0.157866
176.513672,6.346829707608554e-01,-3.948863,-0.160403
177.246094,6.320641462624187e-01,-3.984777,-0.161483
177.978516,6.295085695322117e-01,-4.019967,-0.160802
178.710938,6.275558882118673e-01,-4.046952,-0.159146
179.443359,6.261028250328833e-01,-4.067087,-0.157326
180.175781,6.248970669934317e-01,-4.083830,-0.155476
180.908203,6.239132985246755e-01,-4.097515,-0.153442
181.640625,6.232779521170146e-01,-4.106365,-0.151373
182.373047,6.228814140014322e-01,-4.111893,-0.149542
183.105469,6.226278829046751e-01,-4.115429,-0.147930
183.837891,6.224710074012225e-01,-4.117617,-0.146558
184.570312,6.223266733954020e-01,-4.119632,-0.145467
185.302734,6.220368536159397e-01,-4.123678,-0.144525
186.035156,6.215975893151896e-01,-4.129814,-0.143308
186.767578,6.212926856753681e-01,-4.134075,-0.141578
187.500000,6.213746550403157e-01,-4.132929,-0.139598
188.232422,6.219535622995158e-01,-4.124841,-0.137719
188.964844,6.228988974963652e-01,-4.111649,-0.136504
189.697266,6.239690177598327e-01,-4.096739,-0.135897
190.429688,6.251281337354989e-01,-4.080619,-0.135928
191.162109,6.262165235965067e-01,-4.065510,-0.136713
191.894531,6.270531696135783e-01,-4.053913,-0.138106
192.626953,6.275142969151413e-01,-4.047528,-0.139863
193.359375,6.276419475174221e-01,-4.045761,-0.141613
194.091797,6.276043047318819e-01,-4.046282,-0.143261
194.824219,6.274941671528796e-01,-4.047806,-0.144918
195.556641,6.273163511850903e-01,-4.050268,-0.146781
196.289062,6.268491161480987e-01,-4.056740,-0.148946
197.021484,6.259504540685286e-01,-4.069201,-0.151021
197.753906,6.247318302095368e-01,-4.086127,-0.152633
198.486328,6.233504092298651e-01,-4.105355,-0.153546
199.218750,6.221813496409947e-01,-4.121660,-0.153650
199.951172,6.215171670166417e-01,-4.130937,-0.153467
200.683594,6.213020388283587e-01,-4.133944,-0.153647
201.416016,6.212290405755035e-01,-4.134965,-0.154489
202.148438,6.211025941015723e-01,-4.136733,-0.155871
202.880859,6.208231489942356e-01,-4.140642,-0.157717
203.613281,6.203239405088501e-01,-4.147629,-0.159925
204.345703,6.195406253068229e-01,-4.158604,-0.162446
205.078125,6.183622519473480e-01,-4.175141,-0.165177
205.810547,6.167038649823584e-01,-4.198467,-0.167856
206.542969,6.145889845013799e-01,-4.228305,-0.170141
207.275391,6.121472143558463e-01,-4.262882,-0.171768
208.007812,6.095102030155672e-01,-4.300380,-0.172611
208.740234,6.068560304031465e-01,-4.338287,-0.172446
209.472656,6.045192061599656e-01,-4.371798,-0.171275
210.205078,6.027763796985466e-01,-4.396875,-0.169557
210.937500,6.016619691244728e-01,-4.412949,-0.167854
211.669922,6.010319297296927e-01,-4.422049,-0.166768
212.402344,6.004795624351464e-01,-4.430035,-0.166358
213.134766,5.999341866118035e-01,-4.437928,-0.166424
213.867188,5.993190416109709e-01,-4.446838,-0.167011
214.599609,5.984233976452978e-01,-4.459829,-0.168015
215.332031,5.971881253422655e-01,-4.477777,-0.169082
216.064453,5.956265487749236e-01,-4.500519,-0.169889
216.796875,5.939897425530305e-01,-4.524421,-0.170103
217.529297,5.924779871343134e-01,-4.546556,-0.170011
218.261719,5.910999075164896e-01,-4.566782,-0.169807
218.994141,5.897857931713624e-01,-4.586114,-0.169675
219.726562,5.884331148790454e-01,-4.606058,-0.169448
220.458984,5.871471478053767e-01,-4.625061,-0.168957
221.191406,5.861167758507768e-01,-4.640317,-0.168382
221.923828,5.852908158603999e-01,-4.652566,-0.168013
222.656250,5.846059511510360e-01,-4.662735,-0.167980
223.388672,5.839967795480280e-01,-4.671791,-0.168410
224.121094,5.832900096427226e-01,-4.682309,-0.169448
224.853516,5.823150577538672e-01,-4.696840,-0.170890
225.585938,5.810217380553934e-01,-4.716152,-0.172487
226.318359,5.794375827936734e-01,-4.739867,-0.174039
227.050781,5.776093789797324e-01,-4.767315,-0.175481
227.783203,5.755062372460525e-01,-4.798999,-0.176659
228.515625,5.732627366411746e-01,-4.832926,-0.177401
229.248047,5.709910734559850e-01,-4.867414,-0.177768
229.980469,5.686733224991702e-01,-4.902743,-0.177916
230.712891,5.662929696535095e-01,-4.939177,-0.177710
231.445312,5.638996295875195e-01,-4.975964,-0.177140
232.177734,5.615184370309954e-01,-5.012720,-0.176091
232.910156,5.593087215232008e-01,-5.046968,-0.174581
233.642578,5.573149117983679e-01,-5.077987,-0.172767
234.375000,5.555759016939504e-01,-5.105132,-0.170752
235.107422,5.541203417425506e-01,-5.127918,-0.168694
235.839844,5.529489573950828e-01,-5.146299,-0.166774
236.572266,5.520374557519464e-01,-5.160629,-0.165197
237.304688,5.512962428251926e-01,-5.172299,-0.164234
238.037109,5.504458117178684e-01,-5.185709,-0.163896
238.769531,5.494257462441005e-01,-5.201820,-0.163904
239.501953,5.482385324115725e-01,-5.220609,-0.164122
240.234375,5.468686038313798e-01,-5.242340,-0.164534
240.966797,5.452505038121458e-01,-5.268078,-0.165024
241.699219,5.433472912301870e-01,-5.298450,-0.165351
242.431641,5.412592739155351e-01,-5.331893,-0.165264
243.164062,5.392089746807350e-01,-5.364858,-0.164614
243.896484,5.373053083028340e-01,-5.395577,-0.163827
244.628906,5.354903276248919e-01,-5.424967,-0.163039
245.361328,5.337260204640624e-01,-5.453632,-0.162422
246.093750,5.318175410549491e-01,-5.484747,-0.161920
246.826172,5.298402730011292e-01,-5.517101,-0.161215
247.558594,5.279056514487850e-01,-5.548874,-0.160366
248.291016,5.260368849270437e-01,-5.579676,-0.159641
249.023438,5.241129238465880e-01,-5.611503,-0.159073
249.755859,5.221506133944374e-01,-5.644084,-0.158689
250.488281,5.199793651668264e-01,-5.680278,-0.158694
251.220703,5.174616220492883e-01,-5.722437,-0.158748
251.953125,5.145646907403107e-01,-5.771200,-0.158608
252.685547,5.112564198740815e-01,-5.827225,-0.157894
253.417969,5.077558192274911e-01,-5.886902,-0.156327
254.150391,5.041539508773542e-01,-5.948737,-0.153907
254.882812,5.005110589360597e-01,-6.011726,-0.150598
255.615234,4.968804979681680e-01,-6.074961,-0.146228
256.347656,4.934662220580931e-01,-6.134851,-0.140734
257.080078,4.904276947455405e-01,-6.188500,-0.134161
257.812500,4.878480506205263e-01,-6.234309,-0.126895
258.544922,4.857716452360252e-01,-6.271357,-0.118965
259.277344,4.843970269233414e-01,-6.295971,-0.110756
260.009766,4.835844435683757e-01,-6.310554,-0.102669
260.742188,4.832905196271827e-01,-6.315834,-0.094933
261.474609,4.834648988200834e-01,-6.312701,-0.087689
262.207031,4.841123155744647e-01,-6.301077,-0.081204
262.939453,4.850190968614548e-01,-6.284823,-0.075722
263.671875,4.860098294612559e-01,-6.267099,-0.071335
264.404297,4.869244534590653e-01,-6.250768,-0.067707
265.136719,4.877503800944802e-01,-6.236048,-0.064618
265.869141,4.885438442995237e-01,-6.221929,-0.061967
266.601562,4.893091298427765e-01,-6.208334,-0.059812
267.333984,4.900129877638384e-01,-6.195848,-0.058247
268.066406,4.905194934582611e-01,-6.186875,-0.057181
268.798828,4.908228549369814e-01,-6.181504,-0.056473
269.531250,4.909295223839547e-01,-6.179617,-0.055923
270.263672,4.908616357169440e-01,-6.180818,-0.055488
270.996094,4.906453098346804e-01,-6.184647,-0.055107
271.728516,4.903500642825944e-01,-6.189875,-0.054747
272.460938,4.899930617949827e-01,-6.196201,-0.054577
273.193359,4.894966840694849e-01,-6.205005,-0.054623
273.925781,4.888184371925810e-01,-6.217048,-0.054852
274.658203,4.879540726171840e-01,-6.232421,-0.055133
275.390625,4.869148934832902e-01,-6.250939,-0.055423
276.123047,4.856898331069281e-01,-6.272820,-0.055692
276.855469,4.842904856361499e-01,-6.297881,-0.055952
277.587891,4.827128276564845e-01,-6.326223,-0.056100
278.320312,4.809297654048475e-01,-6.358367,-0.056108
279.052734,4.789682638223281e-01,-6.393865,-0.055909
279.785156,4.768701145908430e-01,-6.431998,-0.055407
280.517578,4.746612711067351e-01,-6.472324,-0.054724
281.250000,4.722415416550519e-01,-6.516716,-0.053812
281.982422,4.696463234464970e-01,-6.564581,-0.052511
282.714844,4.669063602193647e-01,-6.615404,-0.050670
283.447266,4.640434071508635e-01,-6.668828,-0.048236
284.179688,4.611624131144983e-01,-6.722922,-0.045135
284.912109,4.582832195909520e-01,-6.777321,-0.041439
285.644531,4.554092233637858e-01,-6.831964,-0.037087
286.376953,4.526198242775413e-01,-6.885329,-0.032016
287.109375,4.499534647121790e-01,-6.936648,-0.026257
287.841797,4.474609515507811e-01,-6.984897,-0.019861
288.574219,4.451910339780943e-01,-7.029072,-0.012826
289.306641,4.431890629238034e-01,-7.068219,-0.005157
290.039062,4.415330925731824e-01,-7.100735,0.002985
290.771484,4.403558783740538e-01,-7.123924,0.011416
291.503906,4.395612729975072e-01,-7.139612,0.019777
292.236328,4.391138675896557e-01,-7.148457,0.027848
292.968750,4.389827025127139e-01,-7.151052,0.035600
293.701172,4.390998314942197e-01,-7.148735,0.042941
294.433594,4.394354367597574e-01,-7.142098,0.049605
295.166016,4.398773945969893e-01,-7.133367,0.055593
295.898438,4.402456328429074e-01,-7.126099,0.060817
296.630859,4.404609619800345e-01,-7.121852,0.065738
297.363281,4.405073045645910e-01,-7.120938,0.070593
298.095703,4.405380017813275e-01,-7.120332,0.075677
298.828125,4.406390196615294e-01,-7.118341,0.080898
299.560547,4.409625158136392e-01,-7.111967,0.086006
300.292969,4.413389366290806e-01,-7.104555,0.090600
301.025391,4.416807197592919e-01,-7.097831,0.094834
301.757812,4.419156119779556e-01,-7.093213,0.098832
302.490234,4.420900945389194e-01,-7.089784,0.102772
303.222656,4.422297256316223e-01,-7.087041,0.106677
303.955078,4.423831593808578e-01,-7.084028,0.110501
304.687500,4.425515463148687e-01,-7.080723,0.114133
305.419922,4.427161757936848e-01,-7.077492,0.117357
306.152344,4.426399329217154e-01,-7.078988,0.120144
306.884766,4.423238576642666e-01,-7.085193,0.122908
307.617188,4.417210184563780e-01,-7.097039,0.125896
308.349609,4.409282624745612e-01,-7.112641,0.129236
309.082031,4.400107678558690e-01,-7.130734,0.133227
309.814453,4.390916650280715e-01,-7.148896,0.137740
310.546875,4.382077982657189e-01,-7.166398,0.142759
311.279297,4.373814495191644e-01,-7.182793,0.148245
312.011719,4.366828659756981e-01,-7.196677,0.154190
312.744141,4.361631579802525e-01,-7.207020,0.160615
313.476562,4.359016000228438e-01,-7.212231,0.167127
314.208984,4.358202348110475e-01,-7.213852,0.173689
314.941406,4.358717720465150e-01,-7.212825,0.180205
315.673828,4.360608860825115e-01,-7.209057,0.186700
316.406250,4.363813800520397e-01,-7.202676,0.193249
317.138672,4.368330709584463e-01,-7.193690,0.199698
317.871094,4.374313232671891e-01,-7.181802,0.206103
318.603516,4.381619388956512e-01,-7.167307,0.212463
319.335938,4.390625055447563e-01,-7.149473,0.218617
320.068359,4.401097708480508e-01,-7.128780,0.224581
320.800781,4.412756752936514e-01,-7.105800,0.230239
321.533203,4.425944252431810e-01,-7.079881,0.235504
322.265625,4.439287451559859e-01,-7.053735,0.240251
322.998047,4.452447502012053e-01,-7.028024,0.244611
323.730469,4.464894302247522e-01,-7.003776,0.248644
324.462891,4.476745254968881e-01,-6.980752,0.252449
325.195312,4.487755924867601e-01,-6.959415,0.256113
325.927734,4.498287320737412e-01,-6.939056,0.259652
326.660156,4.508374462679567e-01,-6.919600,0.263097
327.392578,4.517892168191933e-01,-6.901283,0.266424
328.125000,4.526867910010532e-01,-6.884044,0.269637
328.857422,4.534986279019824e-01,-6.868480,0.272821
329.589844,4.542573208854684e-01,-6.853961,0.275970
330.322266,4.549663508860642e-01,-6.840414,0.279116
331.054688,4.556083119076675e-01,-6.828167,0.282224
331.787109,4.561834079669132e-01,-6.817210,0.285285
332.519531,4.566436350887450e-01,-6.808452,0.288393
333.251953,4.569573572927688e-01,-6.802487,0.291523
333.984375,4.571298685222583e-01,-6.799208,0.295097
334.716797,4.572748966173722e-01,-6.796453,0.299087
335.449219,4.574792407346276e-01,-6.792572,0.303674
336.181641,4.579380970823206e-01,-6.783864,0.308477
336.914062,4.585405309455483e-01,-6.772445,0.313347
337.646484,4.592952910173856e-01,-6.758160,0.318113
338.378906,4.601912221638501e-01,-6.741233,0.322803
339.111328,4.611711481771422e-01,-6.722757,0.327168
339.843750,4.621546406748174e-01,-6.704254,0.331320
340.576172,4.631291662377429e-01,-6.685957,0.335288
341.308594,4.640817938022717e-01,-6.668109,0.339106
342.041016,4.649729988722325e-01,-6.651445,0.342731
342.773438,4.657899166505764e-01,-6.636198,0.346264
343.505859,4.664503117777576e-01,-6.623892,0.349719
344.238281,4.670016328500140e-01,-6.613632,0.353260
344.970703,4.673705694051618e-01,-6.606773,0.356978
345.703125,4.676101210338313e-01,-6.602322,0.360941
346.435547,4.676716388662313e-01,-6.601179,0.365499
347.167969,4.677766446025236e-01,-6.599229,0.370768
347.900391,4.679544765379238e-01,-6.595928,0.376593
348.632812,4.683066139345490e-01,-6.589394,0.383009
349.365234,4.688164985760289e-01,-6.579942,0.390061
350.097656,4.697752430628829e-01,-6.562197,0.397505
350.830078,4.710601894578624e-01,-6.538472,0.405280
351.562500,4.728848784913096e-01,-6.504891,0.412708
352.294922,4.748913056059713e-01,-6.468116,0.419754
353.027344,4.770562689227742e-01,-6.428608,0.426528
353.759766,4.794571909659514e-01,-6.385003,0.433236
354.492188,4.820408384454096e-01,-6.338323,0.439595
355.224609,4.848243086833312e-01,-6.288312,0.445747
355.957031,4.877577815257473e-01,-6.235916,0.451741
356.689453,4.910101795891745e-01,-6.178190,0.457425
357.421875,4.944451466995182e-01,-6.117638,0.462749
358.154297,4.981301927302823e-01,-6.053143,0.467550
358.886719,5.020158362978464e-01,-5.985652,0.471924
359.619141,5.061094007414002e-01,-5.915112,0.475520
360.351562,5.102864625291165e-01,-5.843719,0.478429
361.083984,5.145193820803762e-01,-5.771965,0.480559
361.816406,5.186838560556146e-01,-5.701945,0.481973
362.548828,5.227931550991866e-01,-5.633402,0.482677
363.281250,5.266546011685904e-01,-5.569482,0.482799
364.013672,5.303585211795306e-01,-5.508609,0.482361
364.746094,5.336783145668588e-01,-5.454409,0.481671
365.478516,5.368149103870397e-01,-5.403509,0.480788
366.210938,5.396925308754884e-01,-5.357072,0.479890
366.943359,5.423647593945388e-01,-5.314171,0.478818
367.675781,5.448043559896805e-01,-5.275189,0.477959
368.408203,5.471383043161490e-01,-5.238058,0.477128
